"text","extracted_text","cleaned_text","normalized_text","tokens_no_stopwords_and_stemmed","tokens_no_stopwords_and_stemmed_formatted","processed","likes","reply_count","created_time_formatted","is_pinned","is_reply","user_verified","comment_language","sentiment_label"
"yuliasih’s comment: bunda corla is best","bunda corla is best","bunda corla is best","bunda corla is best","['bunda', 'corla', 'is', 'best']","[bunda, corla, is, best]","bunda corla is best","0","0","2025-02-23 11:13:13","False","True","False","en","netral"
"hexxa 4K’s comment: bacot pak , kami lebih jaya di luar negeri","bacot pak , kami lebih jaya di luar negeri","bacot pak kami lebih jaya di luar negeri","bacot pak kami lebih jaya di luar negeri","['bacot', 'jaya', 'negeri']","[bacot, jaya, negeri]","bacot jaya negeri","0","0","2025-02-19 09:58:49","False","True","False","ms","positif"
"bayangin kakk Vina kerja ku libur sebulan sekali kerja 10+jam lebih,nah gimana tu pendapat kaka","bayangin kakk Vina kerja ku libur sebulan sekali kerja 10+jam lebih,nah gimana tu pendapat kaka","bayangin kakk vina kerja ku libur sebulan sekali kerja 10jam lebihnah gimana tu pendapat kaka","bayangin kakk vina kerja saya libur sebulan sekali kerja 10jam lebihnah bagaimana itu pendapat kaka","['bayangin', 'kakk', 'vina', 'kerja', 'libur', 'bulan', 'kerja', 'lebihnah', 'dapat', 'kaka']","[bayangin, kakk, vina, kerja, libur, bulan, kerja, lebihnah, dapat, kaka]","bayangin kakk vina kerja libur bulan kerja lebihnah dapat kaka","0","0","2025-02-19 13:37:21","False","True","False","id","netral"
"wong keadiLan jga gk ad kok.
smua pnegak hkum & kawan""ny brpihak pd rejim bukan pd rakyat 🥲
qorban ngLwan pnjhat eh qorban ny yg di tngkep 😪","wong keadiLan jga gk ad kok.
smua pnegak hkum & kawan""ny brpihak pd rejim bukan pd rakyat 🥲
qorban ngLwan pnjhat eh qorban ny yg di tngkep 😪","wong keadilan jga gk ad kok smua pnegak hkum kawanny brpihak pd rejim bukan pd rakyat qorban nglwan pnjhat eh qorban ny yg di tngkep","wong keadilan jga tidak ad kok smua pnegak hkum kawanny brpihak pd rejim bukan pd rakyat qorban nglwan pnjhat eh qorban nya yang di tngkep","['adil', 'jga', 'ad', 'smua', 'pnegak', 'hkum', 'kawanny', 'brpihak', 'pd', 'rejim', 'pd', 'rakyat', 'qorban', 'nglwan', 'pnjhat', 'qorban', 'tngkep']","[adil, jga, ad, smua, pnegak, hkum, kawanny, brpihak, pd, rejim, pd, rakyat, qorban, nglwan, pnjhat, qorban, tngkep]","adil jga ad smua pnegak hkum kawanny brpihak pd rejim pd rakyat qorban nglwan pnjhat qorban tngkep","1","0","2025-02-15 06:55:07","False","True","False","id","negatif"
"ikutt kakk","ikutt kakk","ikutt kakk","ikutt kakk","['ikutt', 'kakk']","[ikutt, kakk]","ikutt kakk","0","0","2025-02-21 09:36:14","False","True","False","id","positif"
"Betuuul kabur aja dulu 💪🏻","Betuuul kabur aja dulu 💪🏻","betuuul kabur aja dulu","betul kabur aja dulu","['kabur', 'aja']","[kabur, aja]","kabur aja","1","0","2025-02-13 02:15:32","False","True","False","id","positif"
"Arora🦋’s comment: kak aku dari th 2016 di malaysia sejak lulus sekolah sampe sekarang🥺 pulang kerumah kalo cuti aja","kak aku dari th 2016 di malaysia sejak lulus sekolah sampe sekarang🥺 pulang kerumah kalo cuti aja","kak aku dari th 2016 di malaysia sejak lulus sekolah sampe sekarang pulang kerumah kalo cuti aja","kak saya dari tahun 2016 di malaysia sejak lulus sekolah sampe sekarang pulang kerumah kalau cuti aja","['kak', 'malaysia', 'lulus', 'sekolah', 'sampe', 'pulang', 'rumah', 'cuti', 'aja']","[kak, malaysia, lulus, sekolah, sampe, pulang, rumah, cuti, aja]","kak malaysia lulus sekolah sampe pulang rumah cuti aja","0","0","2025-02-15 13:27:36","False","True","False","id","positif"
"tanah air ku tidak kulupan
kan terkenang didalam hidup ku
biar pun kan pergi jauh
tidak kan hilang dari kalbu
tanah ku yang ku cintaiiiiiiiii
engkau ku hargai iiiiiiiiii","tanah air ku tidak kulupan
kan terkenang didalam hidup ku
biar pun kan pergi jauh
tidak kan hilang dari kalbu
tanah ku yang ku cintaiiiiiiiii
engkau ku hargai iiiiiiiiii","tanah air ku tidak kulupan kan terkenang didalam hidup ku biar pun kan pergi jauh tidak kan hilang dari kalbu tanah ku yang ku cintaiiiiiiiii engkau ku hargai iiiiiiiiii","tanah air saya tidak kulupan kan terkenang didalam hidup saya biar pun kan pergi jauh tidak kan hilang dari kalbu tanah saya yang saya cintai engkau saya hargai i","['tanah', 'air', 'kulup', 'kenang', 'dalam', 'hidup', 'biar', 'pergi', 'hilang', 'kalbu', 'tanah', 'cinta', 'engkau', 'harga']","[tanah, air, kulup, kenang, dalam, hidup, biar, pergi, hilang, kalbu, tanah, cinta, engkau, harga]","tanah air kulup kenang dalam hidup biar pergi hilang kalbu tanah cinta engkau harga","0","0","2025-02-16 00:18:14","False","True","False","id","positif"
"𝐀𝐈𝐅𝐀𝐇 🍑’s comment: 10 tahun di Singapore males mau tinggal di Indonesia 😁😁😁","10 tahun di Singapore males mau tinggal di Indonesia 😁😁😁","10 tahun di singapore males mau tinggal di indonesia","10 tahun di singapore males mau tinggal di indonesia","['singapore', 'males', 'tinggal', 'indonesia']","[singapore, males, tinggal, indonesia]","singapore males tinggal indonesia","0","0","2025-02-24 01:31:58","False","True","False","id","negatif"
"Arif Bogem’s comment: gwe cepet fasih bhs. jepang gwe mah mending ke sono😎","gwe cepet fasih bhs. jepang gwe mah mending ke sono😎","gwe cepet fasih bhs jepang gwe mah mending ke sono","saya cepet fasih bhs jepang saya mah mending ke sono","['cepet', 'fasih', 'bhs', 'jepang', 'mending', 'sono']","[cepet, fasih, bhs, jepang, mending, sono]","cepet fasih bhs jepang mending sono","0","0","2025-02-16 16:20:29","False","True","False","id","positif"
"sumpah buat kalian yg punya modal buat keluar, yok saya dukung bangat karna kita berhak hidup sejahtera dan itu udah langkah palin benar🔥🔥🔥","sumpah buat kalian yg punya modal buat keluar, yok saya dukung bangat karna kita berhak hidup sejahtera dan itu udah langkah palin benar🔥🔥🔥","sumpah buat kalian yg punya modal buat keluar yok saya dukung bangat karna kita berhak hidup sejahtera dan itu udah langkah palin benar","sumpah buat kalian yang punya modal buat keluar yok saya dukung bangat karena kita berhak hidup sejahtera dan itu sudah langkah palin benar","['sumpah', 'modal', 'yok', 'dukung', 'bangat', 'hak', 'hidup', 'sejahtera', 'langkah', 'palin']","[sumpah, modal, yok, dukung, bangat, hak, hidup, sejahtera, langkah, palin]","sumpah modal yok dukung bangat hak hidup sejahtera langkah palin","3","0","2025-02-12 19:58:47","False","True","False","id","positif"
"tiwiminibiti’s comment: la pak bahlil gajinya banyak la kami gaji umr standar indonesia 🤣🤣🤣 la bapak menjabat 5 taun dah dikasih pensiun kami harus cari pensiun sendiri sejak dini 😁. kalau kami diposisi gaji bapak juga","la pak bahlil gajinya banyak la kami gaji umr standar indonesia 🤣🤣🤣 la bapak menjabat 5 taun dah dikasih pensiun kami harus cari pensiun sendiri sejak dini 😁. kalau kami diposisi gaji bapak juga","la pak bahlil gajinya banyak la kami gaji umr standar indonesia la bapak menjabat 5 taun dah dikasih pensiun kami harus cari pensiun sendiri sejak dini kalau kami diposisi gaji bapak juga","la pak bahlil gajinya banyak la kami gaji umr standar indonesia la bapak menjabat 5 tahun dah dikasih pensiun kami harus cari pensiun sendiri sejak dini kalau kami diposisi gaji bapak juga","['la', 'bahlil', 'gaji', 'la', 'gaji', 'umr', 'standar', 'indonesia', 'la', 'jabat', 'dah', 'kasih', 'pensiun', 'cari', 'pensiun', 'posisi', 'gaji']","[la, bahlil, gaji, la, gaji, umr, standar, indonesia, la, jabat, dah, kasih, pensiun, cari, pensiun, posisi, gaji]","la bahlil gaji la gaji umr standar indonesia la jabat dah kasih pensiun cari pensiun posisi gaji","1","1","2025-02-15 01:19:20","False","True","False","id","negatif"
"pgn banget gawe di luar negeri seperti jepang,dll. tapi gabisa bahasa nya🗿","pgn banget gawe di luar negeri seperti jepang,dll. tapi gabisa bahasa nya🗿","pgn banget gawe di luar negeri seperti jepangdll tapi gabisa bahasa nya","ingin banget gawe di luar negeri seperti jepangdll tapi gabisa bahasa nya","['banget', 'gawe', 'negeri', 'jepangdll', 'gabisa', 'bahasa']","[banget, gawe, negeri, jepangdll, gabisa, bahasa]","banget gawe negeri jepangdll gabisa bahasa","0","2","2025-02-18 09:31:09","False","True","False","id","positif"
"di mana aja kita yg penting bisa hidup","di mana aja kita yg penting bisa hidup","di mana aja kita yg penting bisa hidup","di mana aja kita yang penting bisa hidup","['aja', 'hidup']","[aja, hidup]","aja hidup","1","0","2025-02-15 06:25:31","False","True","False","id","netral"
"IKUT BANGGG WKWKW","IKUT BANGGG WKWKW","ikut banggg wkwkw","ikut bang wkwkw","['bang', 'wkwkw']","[bang, wkwkw]","bang wkwkw","1","0","2025-02-13 02:10:44","False","True","False","id","positif"
"duw’s comment: jepang kuat karena ada warga nkri...","jepang kuat karena ada warga nkri...","jepang kuat karena ada warga nkri","jepang kuat karena ada warga nkri","['jepang', 'kuat', 'warga', 'nkri']","[jepang, kuat, warga, nkri]","jepang kuat warga nkri","0","0","2025-02-11 10:07:02","False","True","False","id","netral"
"Kim Jong Punk’s comment: pengen banget jadi warga negara swiss","pengen banget jadi warga negara swiss","pengen banget jadi warga negara swiss","ingin banget jadi warga negara swiss","['banget', 'warga', 'negara', 'swiss']","[banget, warga, negara, swiss]","banget warga negara swiss","2","0","2025-02-12 09:18:48","False","True","False","id","positif"
"R E G A🤴’s comment: nasionalisme di negara korup tdk berlaku lagi pak😂😂","nasionalisme di negara korup tdk berlaku lagi pak😂😂","nasionalisme di negara korup tdk berlaku lagi pak","nasionalisme di negara korup tidak berlaku lagi pak","['nasionalisme', 'negara', 'korup', 'laku']","[nasionalisme, negara, korup, laku]","nasionalisme negara korup laku","1","0","2025-02-12 12:54:50","False","True","False","id","negatif"
"InspirasiByOutfit’s comment: bismillah jepang atau ga ausssie #kaburajadulu","bismillah jepang atau ga ausssie #kaburajadulu","bismillah jepang atau ga ausssie","bismillah jepang atau tidak ausie","['bismillah', 'jepang', 'ausie']","[bismillah, jepang, ausie]","bismillah jepang ausie","0","0","2025-02-10 17:21:36","False","True","False","id","positif"
"ikun ximenes’s comment: emang nasionalisme yg ngasih makan","emang nasionalisme yg ngasih makan","emang nasionalisme yg ngasih makan","memang nasionalisme yang ngasih makan","['nasionalisme', 'ngasih', 'makan']","[nasionalisme, ngasih, makan]","nasionalisme ngasih makan","0","0","2025-02-17 05:12:47","False","True","False","id","positif"
"mau nostalgia?liat yg gw like.’s comment: waduh,bisa jadi pp joker baru nih😹","waduh,bisa jadi pp joker baru nih😹","waduhbisa jadi pp joker baru nih","waduhbisa jadi pp joker baru nih","['waduhbisa', 'pp', 'joker']","[waduhbisa, pp, joker]","waduhbisa pp joker","0","0","2025-02-16 03:28:40","False","True","False","id","netral"
"Manusia 10%’s comment: modal ngomong ""saya nasionalis"" ke warteg itu ga bikin kenyang","modal ngomong ""saya nasionalis"" ke warteg itu ga bikin kenyang","modal ngomong saya nasionalis ke warteg itu ga bikin kenyang","modal ngomong saya nasionalis ke warteg itu tidak bikin kenyang","['modal', 'ngomong', 'nasionalis', 'warteg', 'bikin', 'kenyang']","[modal, ngomong, nasionalis, warteg, bikin, kenyang]","modal ngomong nasionalis warteg bikin kenyang","1","0","2025-02-12 13:51:08","False","True","False","id","negatif"
"diam tersiksa bersuara dianggap anak Abah ( this is konaha )","diam tersiksa bersuara dianggap anak Abah ( this is konaha )","diam tersiksa bersuara dianggap anak abah this is konaha","diam tersiksa bersuara dianggap anak abah this is konaha","['diam', 'siksa', 'suara', 'anggap', 'anak', 'abah', 'this', 'is', 'konaha']","[diam, siksa, suara, anggap, anak, abah, this, is, konaha]","diam siksa suara anggap anak abah this is konaha","0","0","2025-02-14 14:46:02","False","True","False","ms","netral"
"Feri Setiawan1197’s comment: aku malah meragukan kalian yg kerja dipemeintahan , kalian ngapain aja 🤣 pake acara meragukan noh loh tiap hari ada aja gebrakan baru .","aku malah meragukan kalian yg kerja dipemeintahan , kalian ngapain aja 🤣 pake acara meragukan noh loh tiap hari ada aja gebrakan baru .","aku malah meragukan kalian yg kerja dipemeintahan kalian ngapain aja pake acara meragukan noh loh tiap hari ada aja gebrakan baru","saya malah meragukan kalian yang kerja dipemeintahan kalian ngapain aja pake acara meragukan noh loh tiap hari ada aja gebrakan baru","['ragu', 'kerja', 'dipemeintahan', 'ngapain', 'aja', 'pake', 'acara', 'ragu', 'noh', 'loh', 'aja', 'gebrak']","[ragu, kerja, dipemeintahan, ngapain, aja, pake, acara, ragu, noh, loh, aja, gebrak]","ragu kerja dipemeintahan ngapain aja pake acara ragu noh loh aja gebrak","1","0","2025-02-14 14:25:44","False","True","False","id","negatif"
"SOON AKU AKU AKU🤚🏻","SOON AKU AKU AKU🤚🏻","soon aku aku aku","soon saya saya saya","['soon']","[soon]","soon","0","0","2025-02-11 23:14:45","False","True","False","id","positif"
"ACA’s comment: pindahlah semua , kalo banyk yg pindah sainganku dikit🙏","pindahlah semua , kalo banyk yg pindah sainganku dikit🙏","pindahlah semua kalo banyk yg pindah sainganku dikit","pindahlah semua kalau banyk yang pindah sainganku dikit","['pindah', 'banyk', 'pindah', 'saing', 'dikit']","[pindah, banyk, pindah, saing, dikit]","pindah banyk pindah saing dikit","2","0","2025-02-12 23:28:58","False","True","False","id","positif"
"faridgenduet’s comment: nek nogorone dewe serba angel🔥🔥🔥","nek nogorone dewe serba angel🔥🔥🔥","nek nogorone dewe serba angel","nek nogorone dewe serba angel","['nek', 'nogorone', 'dewe', 'serba', 'angel']","[nek, nogorone, dewe, serba, angel]","nek nogorone dewe serba angel","1","0","2025-02-16 02:00:58","False","True","False","id","netral"
"vivisusanto11’s comment: kalau ada duit lebih juga mau ikut pindah bang....😂😂","kalau ada duit lebih juga mau ikut pindah bang....😂😂","kalau ada duit lebih juga mau ikut pindah bang","kalau ada duit lebih juga mau ikut pindah bang","['duit', 'pindah', 'bang']","[duit, pindah, bang]","duit pindah bang","1","0","2025-02-12 04:42:43","False","True","False","id","positif"
"Lhemandowsky’s comment: makan tu nasionalisme","makan tu nasionalisme","makan tu nasionalisme","makan itu nasionalisme","['makan', 'nasionalisme']","[makan, nasionalisme]","makan nasionalisme","0","0","2025-02-16 05:23:49","False","True","False","id","negatif"
"♈ Aries ♈’s comment: makanya AQ betah di Taiwan,,ogah pulang,,,","makanya AQ betah di Taiwan,,ogah pulang,,,","makanya aq betah di taiwanogah pulang","makanya aq betah di taiwanogah pulang","['aq', 'betah', 'taiwanogah', 'pulang']","[aq, betah, taiwanogah, pulang]","aq betah taiwanogah pulang","0","0","2025-02-15 07:24:44","False","True","False","id","positif"
"Weng’s comment: suruh bahlil jadi rakyat biasa kalo emang nasionalisme 😏","suruh bahlil jadi rakyat biasa kalo emang nasionalisme 😏","suruh bahlil jadi rakyat biasa kalo emang nasionalisme","suruh bahlil jadi rakyat biasa kalau memang nasionalisme","['suruh', 'bahlil', 'rakyat', 'nasionalisme']","[suruh, bahlil, rakyat, nasionalisme]","suruh bahlil rakyat nasionalisme","1","0","2025-02-12 11:24:52","False","True","False","id","positif"
"lil bahlil kalo gua di indo terus mau jadi apa hah","lil bahlil kalo gua di indo terus mau jadi apa hah","lil bahlil kalo gua di indo terus mau jadi apa hah","lil bahlil kalau saya di indonesia terus mau jadi apa hah","['lil', 'bahlil', 'indonesia', 'hah']","[lil, bahlil, indonesia, hah]","lil bahlil indonesia hah","2","0","2025-02-12 01:48:31","False","True","False","id","positif"
"Nada store shoes’s comment: bahlil paling nasionalis,.. tinggalin ja dia di 62 sendirian","bahlil paling nasionalis,.. tinggalin ja dia di 62 sendirian","bahlil paling nasionalis tinggalin ja dia di 62 sendirian","bahlil paling nasionalis tinggalin ja dia di 62 sendirian","['bahlil', 'nasionalis', 'tinggalin', 'ja']","[bahlil, nasionalis, tinggalin, ja]","bahlil nasionalis tinggalin ja","0","0","2025-02-17 03:45:14","False","True","False","id","negatif"
"Nhoerr97’s comment: di negeri sendiri susah cari kerjaan , diluar negeri dengan sangat banyak loker tanpa persyaratan yang sangat membanggongkan 🤣","di negeri sendiri susah cari kerjaan , diluar negeri dengan sangat banyak loker tanpa persyaratan yang sangat membanggongkan 🤣","di negeri sendiri susah cari kerjaan diluar negeri dengan sangat banyak loker tanpa persyaratan yang sangat membanggongkan","di negeri sendiri susah cari kerjaan diluar negeri dengan sangat banyak loker tanpa persyaratan yang sangat membanggongkan","['negeri', 'susah', 'cari', 'kerja', 'luar', 'negeri', 'loker', 'syarat', 'membanggongkan']","[negeri, susah, cari, kerja, luar, negeri, loker, syarat, membanggongkan]","negeri susah cari kerja luar negeri loker syarat membanggongkan","1","0","2025-02-15 05:53:11","False","True","False","id","positif"
"Chell_Jooo’s comment: gua setuju susanti aja pindah negara males sekolah indo🤣","gua setuju susanti aja pindah negara males sekolah indo🤣","gua setuju susanti aja pindah negara males sekolah indo","saya setuju susanti aja pindah negara males sekolah indonesia","['tuju', 'susanti', 'aja', 'pindah', 'negara', 'males', 'sekolah', 'indonesia']","[tuju, susanti, aja, pindah, negara, males, sekolah, indonesia]","tuju susanti aja pindah negara males sekolah indonesia","0","0","2025-02-23 08:19:39","False","True","False","id","positif"
"Arkanssss’s comment: ajak dong cape gw di indo","ajak dong cape gw di indo","ajak dong cape gw di indo","ajak dong cape saya di indonesia","['ajak', 'cape', 'indonesia']","[ajak, cape, indonesia]","ajak cape indonesia","0","0","2025-02-18 07:44:09","False","True","False","id","negatif"
"ell’s comment: negara kita kaya , tpi kekayaan itu gak arti buat anak muda, gimana mau menuju indonesia emas kalau anak mudanya udah berteduh di negara lain.omong kosonng itu menuju indonesiaemas,#makmurinnegaraluar","negara kita kaya , tpi kekayaan itu gak arti buat anak muda, gimana mau menuju indonesia emas kalau anak mudanya udah berteduh di negara lain.omong kosonng itu menuju indonesiaemas,#makmurinnegaraluar","negara kita kaya tpi kekayaan itu gak arti buat anak muda gimana mau menuju indonesia emas kalau anak mudanya udah berteduh di negara lainomong kosonng itu menuju indonesiaemas","negara kita kaya tpi kekayaan itu tidak arti buat anak muda bagaimana mau menuju indonesia emas kalau anak mudanya sudah berteduh di negara lainomong kosonng itu menuju indonesiaemas","['negara', 'kaya', 'tpi', 'kaya', 'arti', 'anak', 'muda', 'indonesia', 'emas', 'anak', 'muda', 'teduh', 'negara', 'lainomong', 'kosonng', 'indonesiaemas']","[negara, kaya, tpi, kaya, arti, anak, muda, indonesia, emas, anak, muda, teduh, negara, lainomong, kosonng, indonesiaemas]","negara kaya tpi kaya arti anak muda indonesia emas anak muda teduh negara lainomong kosonng indonesiaemas","0","0","2025-02-15 07:17:47","False","True","False","id","negatif"
"Syarat elit gaji sulit🤣","Syarat elit gaji sulit🤣","syarat elit gaji sulit","syarat elit gaji sulit","['syarat', 'elit', 'gaji', 'sulit']","[syarat, elit, gaji, sulit]","syarat elit gaji sulit","1","0","2025-02-13 05:14:19","False","True","False","id","negatif"
"jae_mine’s comment: @meg 𓆉 ୨ৎ ⋆.˚ 𓇼:yaudah pak bisa g bikin lowongan pekerjaan yg besar setiap bulannya tanpa mandang penampilan menarik dan batas usia?🙏🏻 @‧₊˚ ☁️⋅♡🪐༘⋆","@meg 𓆉 ୨ৎ ⋆.˚ 𓇼:yaudah pak bisa g bikin lowongan pekerjaan yg besar setiap bulannya tanpa mandang penampilan menarik dan batas usia?🙏🏻 @‧₊˚ ☁️⋅♡🪐༘⋆","𓆉 ୨ৎ 𓇼yaudah pak bisa g bikin lowongan pekerjaan yg besar setiap bulannya tanpa mandang penampilan menarik dan batas usia","𓆉 ୨ৎ 𓇼yaudah pak bisa tidak bikin lowongan pekerjaan yang besar setiap bulannya tanpa mandang penampilan menarik dan batas usia","['yaudah', 'bikin', 'lowong', 'kerja', 'bulan', 'mandang', 'tampil', 'tarik', 'batas', 'usia']","[yaudah, bikin, lowong, kerja, bulan, mandang, tampil, tarik, batas, usia]","yaudah bikin lowong kerja bulan mandang tampil tarik batas usia","1","2","2025-02-13 04:41:27","False","True","False","id","netral"
"🌷’s comment: bg gua nunggu² lu dri kemarin buat bahas ginian😅","bg gua nunggu² lu dri kemarin buat bahas ginian😅","bg gua nunggu² lu dri kemarin buat bahas ginian","bg saya nunggu² kamu dri kemarin buat bahas ginian","['bg', 'dri', 'bahas', 'ginian']","[bg, dri, bahas, ginian]","bg dri bahas ginian","0","0","2025-02-17 06:09:17","False","True","False","id","netral"
"Lalu dmn rasa nasionalisme nya pejabat yg KKN?","Lalu dmn rasa nasionalisme nya pejabat yg KKN?","lalu dmn rasa nasionalisme nya pejabat yg kkn","lalu dmn rasa nasionalisme nya pejabat yang kkn","['dmn', 'nasionalisme', 'jabat', 'kkn']","[dmn, nasionalisme, jabat, kkn]","dmn nasionalisme jabat kkn","0","0","2025-02-17 07:56:09","False","True","False","id","negatif"
"emang para pejabat punya nasionalisme 😹😹😹😹😹😹😹
(malu ringan)","emang para pejabat punya nasionalisme 😹😹😹😹😹😹😹
(malu ringan)","emang para pejabat punya nasionalisme malu ringan","memang para pejabat punya nasionalisme malu ringan","['jabat', 'nasionalisme', 'malu', 'ringan']","[jabat, nasionalisme, malu, ringan]","jabat nasionalisme malu ringan","0","0","2025-02-19 06:54:04","False","True","False","id","positif"
"zisproo🚀’s comment: #kaburajadulu
yg ikut saya ke kamboja👇","#kaburajadulu
yg ikut saya ke kamboja👇","yg ikut saya ke kamboja","yang ikut saya ke kamboja","['kamboja']","[kamboja]","kamboja","0","0","2025-02-15 04:11:41","False","True","False","id","positif"
"@gerindra kami percayakan negri ini ke bapak prabowo tapi lihat mentri anda tolong, orang yg bekerja di luar negri jasa devisanya paling tinggi.","@gerindra kami percayakan negri ini ke bapak prabowo tapi lihat mentri anda tolong, orang yg bekerja di luar negri jasa devisanya paling tinggi.","kami percayakan negri ini ke bapak prabowo tapi lihat mentri anda tolong orang yg bekerja di luar negri jasa devisanya paling tinggi","kami percayakan negri ini ke bapak prabowo tapi lihat mentri anda tolong orang yang bekerja di luar negri jasa devisanya paling tinggi","['percaya', 'negri', 'prabowo', 'lihat', 'tri', 'tolong', 'orang', 'negri', 'jasa', 'devisa']","[percaya, negri, prabowo, lihat, tri, tolong, orang, negri, jasa, devisa]","percaya negri prabowo lihat tri tolong orang negri jasa devisa","0","0","2025-02-19 22:21:25","False","True","False","id","negatif"
"aqhmar25’s comment: bruu kelas 2 SMA udh ad rencana ke jepang nihhh","bruu kelas 2 SMA udh ad rencana ke jepang nihhh","bruu kelas 2 sma udh ad rencana ke jepang nihhh","bruu kelas 2 sma sudah ad rencana ke jepang nih","['bruu', 'kelas', 'sma', 'ad', 'rencana', 'jepang']","[bruu, kelas, sma, ad, rencana, jepang]","bruu kelas sma ad rencana jepang","0","0","2025-02-17 04:46:42","False","True","False","id","positif"
"Ewn putra’s comment: pngn pindah juga tpi gatau mulai drimana🥺","pngn pindah juga tpi gatau mulai drimana🥺","pngn pindah juga tpi gatau mulai drimana","pngn pindah juga tpi gatau mulai drimana","['pngn', 'pindah', 'tpi', 'gatau', 'drimana']","[pngn, pindah, tpi, gatau, drimana]","pngn pindah tpi gatau drimana","0","0","2025-02-14 13:30:10","False","True","False","id","netral"
"emang boleh ya pindah keluar negri?","emang boleh ya pindah keluar negri?","emang boleh ya pindah keluar negri","memang boleh ya pindah keluar negri","['pindah', 'negri']","[pindah, negri]","pindah negri","0","0","2025-02-18 04:41:29","False","True","False","id","positif"
"bang bros’s comment: apakah anda bisa adil🤣sual nasionalisme kami akan ingat Indonesia di mana pun kita berada","apakah anda bisa adil🤣sual nasionalisme kami akan ingat Indonesia di mana pun kita berada","apakah anda bisa adilsual nasionalisme kami akan ingat indonesia di mana pun kita berada","apakah anda bisa adilsual nasionalisme kami akan ingat indonesia di mana pun kita berada","['adilsual', 'nasionalisme', 'indonesia']","[adilsual, nasionalisme, indonesia]","adilsual nasionalisme indonesia","1","0","2025-02-12 13:55:13","False","True","False","id","negatif"
"Dav’s comment: SEMOGA BISA KELUAR NEGERI AMINNN","SEMOGA BISA KELUAR NEGERI AMINNN","semoga bisa keluar negeri aminnn","semoga bisa keluar negeri amin","['moga', 'negeri', 'amin']","[moga, negeri, amin]","moga negeri amin","0","0","2025-02-18 17:35:36","False","True","False","id","positif"
"daripada meragukan nasionalisme rakyat, harusnya lo bertanya2 kok bisa org2 mau kabur dari negara ini??? apa yg salah? harusnya gimana? gitu... bukannya throwing the guilts on people","daripada meragukan nasionalisme rakyat, harusnya lo bertanya2 kok bisa org2 mau kabur dari negara ini??? apa yg salah? harusnya gimana? gitu... bukannya throwing the guilts on people","daripada meragukan nasionalisme rakyat harusnya lo bertanya2 kok bisa org2 mau kabur dari negara ini apa yg salah harusnya gimana gitu bukannya throwing the guilts on people","daripada meragukan nasionalisme rakyat harusnya kamu bertanya2 kok bisa org2 mau kabur dari negara ini apa yang salah harusnya bagaimana begitu bukannya throwing the guilts on people","['ragu', 'nasionalisme', 'rakyat', 'kabur', 'negara', 'salah', 'throwing', 'the', 'guilts', 'on', 'people']","[ragu, nasionalisme, rakyat, kabur, negara, salah, throwing, the, guilts, on, people]","ragu nasionalisme rakyat kabur negara salah throwing the guilts on people","1","0","2025-02-12 11:01:11","False","True","False","id","positif"
"pra_setyo’s comment: gausah manggil teman2 ya. kita tuh ga saling kenal 😑","gausah manggil teman2 ya. kita tuh ga saling kenal 😑","gausah manggil teman2 ya kita tuh ga saling kenal","gausah manggil teman2 ya kita tuh tidak saling kenal","['gausah', 'manggil', 'kenal']","[gausah, manggil, kenal]","gausah manggil kenal","0","0","2025-02-16 03:40:57","False","True","False","id","negatif"
"mikirin nasionalisme kelaparan pak KLO negara g menjamin","mikirin nasionalisme kelaparan pak KLO negara g menjamin","mikirin nasionalisme kelaparan pak klo negara g menjamin","mikirin nasionalisme kelaparan pak kalau negara tidak menjamin","['mikirin', 'nasionalisme', 'lapar', 'negara', 'jamin']","[mikirin, nasionalisme, lapar, negara, jamin]","mikirin nasionalisme lapar negara jamin","0","0","2025-02-19 05:27:36","False","True","False","id","negatif"
"BLUE BEACH’s comment: abis lulus kuliah langsung ke Jepang amiin","abis lulus kuliah langsung ke Jepang amiin","abis lulus kuliah langsung ke jepang amiin","abis lulus kuliah langsung ke jepang amiin","['abis', 'lulus', 'kuliah', 'langsung', 'jepang', 'amiin']","[abis, lulus, kuliah, langsung, jepang, amiin]","abis lulus kuliah langsung jepang amiin","0","0","2025-02-12 08:44:06","False","True","False","id","positif"
"rihadatianchannel’s comment: yg buat tagar kabur saja dulu sudah kabur belum...","yg buat tagar kabur saja dulu sudah kabur belum...","yg buat tagar kabur saja dulu sudah kabur belum","yang buat tagar kabur saja dulu sudah kabur belum","['tagar', 'kabur', 'kabur']","[tagar, kabur, kabur]","tagar kabur kabur","0","0","2025-02-18 12:12:55","False","True","False","id","netral"
"Kii’s comment: dia sendiri aja ngk punya nasionalisme 🤐","dia sendiri aja ngk punya nasionalisme 🤐","dia sendiri aja ngk punya nasionalisme","dia sendiri aja ngk punya nasionalisme","['aja', 'ngk', 'nasionalisme']","[aja, ngk, nasionalisme]","aja ngk nasionalisme","1","0","2025-02-12 10:16:04","False","True","False","id","negatif"
