"text","extracted_text","cleaned_text","normalized_text","tokens_no_stopwords_and_stemmed","tokens_no_stopwords_and_stemmed_formatted","processed","likes","reply_count","created_time_formatted","is_pinned","is_reply","user_verified","comment_language","sentiment_label"
"salmoneelaaaa’s comment: Batasan usia, tinggi badan, orang dalam, simpenan eh","Batasan usia, tinggi badan, orang dalam, simpenan eh","batasan usia tinggi badan orang dalam simpenan eh","batasan usia tinggi badan orang dalam simpenan eh","['batas', 'usia', 'badan', 'orang', 'simpenan']","[batas, usia, badan, orang, simpenan]","batas usia badan orang simpenan","0","0","2025-02-18 15:37:57","False","True","False","id","netral"
"jadi inget kata pak anies nasionalisme adalah bukan diukur dari jarak..","jadi inget kata pak anies nasionalisme adalah bukan diukur dari jarak..","jadi inget kata pak anies nasionalisme adalah bukan diukur dari jarak","jadi inget kata pak anies nasionalisme adalah bukan diukur dari jarak","['inget', 'anies', 'nasionalisme', 'ukur', 'jarak']","[inget, anies, nasionalisme, ukur, jarak]","inget anies nasionalisme ukur jarak","1","0","2025-02-15 11:50:24","False","True","False","id","netral"
"Aamiin, paris 🥰🥰🥰😁😁😁😌😂😌😂😬😂😬😂😬","Aamiin, paris 🥰🥰🥰😁😁😁😌😂😌😂😬😂😬😂😬","aamiin paris","aamiin paris","['aamiin', 'paris']","[aamiin, paris]","aamiin paris","0","1","2025-02-10 15:57:06","False","True","False","id","positif"
"@YXC_ERIKYGY’s comment: dia aja mikirin diri dia sendiri masa kita suruh ngertiin dia
#artikel_🙏","dia aja mikirin diri dia sendiri masa kita suruh ngertiin dia
#artikel_🙏","dia aja mikirin diri dia sendiri masa kita suruh ngertiin dia","dia aja mikirin diri dia sendiri masa kita suruh ngertiin dia","['aja', 'mikirin', 'suruh', 'ngertiin']","[aja, mikirin, suruh, ngertiin]","aja mikirin suruh ngertiin","0","0","2025-02-16 03:32:35","False","True","False","id","positif"
"syfrizl4’s comment: kamboja wee kambojaaa","kamboja wee kambojaaa","kamboja wee kambojaaa","kamboja wee kamboja","['kamboja', 'wee', 'kamboja']","[kamboja, wee, kamboja]","kamboja wee kamboja","0","0","2025-02-16 04:34:30","False","True","False","id","netral"
"p diddy’s comment: lgi blajar bahasa jerman cess","lgi blajar bahasa jerman cess","lgi blajar bahasa jerman cess","lgi blajar bahasa jerman cess","['lgi', 'blajar', 'bahasa', 'jerman', 'cess']","[lgi, blajar, bahasa, jerman, cess]","lgi blajar bahasa jerman cess","0","0","2025-02-15 23:59:11","False","True","False","id","netral"
"Ajk sya ke jepang","Ajk sya ke jepang","ajk sya ke jepang","ajk sya ke jepang","['ajk', 'sya', 'jepang']","[ajk, sya, jepang]","ajk sya jepang","0","0","2025-02-19 14:56:36","False","True","False","id","positif"
"sari m2hny anak2😘’s comment: saya cinta Indonesia..
tapi nyata nya saya bertepuk sebelah ✋
Indonesia nya yg ga cinta saya😔","saya cinta Indonesia..
tapi nyata nya saya bertepuk sebelah ✋
Indonesia nya yg ga cinta saya😔","saya cinta indonesia tapi nyata nya saya bertepuk sebelah indonesia nya yg ga cinta saya","saya cinta indonesia tapi nyata nya saya bertepuk sebelah indonesia nya yang tidak cinta saya","['cinta', 'indonesia', 'nyata', 'tepuk', 'belah', 'indonesia', 'cinta']","[cinta, indonesia, nyata, tepuk, belah, indonesia, cinta]","cinta indonesia nyata tepuk belah indonesia cinta","1","0","2025-02-15 04:25:02","False","True","False","id","negatif"
"kyyy? yeahh!!’s comment: plis jangan hilang dlu trend #kaburajadulu smpai gw berhasil jga","plis jangan hilang dlu trend #kaburajadulu smpai gw berhasil jga","plis jangan hilang dlu trend smpai gw berhasil jga","plis jangan hilang dlu trend smpai saya berhasil jga","['plis', 'hilang', 'dlu', 'trend', 'smpai', 'hasil', 'jga']","[plis, hilang, dlu, trend, smpai, hasil, jga]","plis hilang dlu trend smpai hasil jga","64","1","2025-02-14 10:15:49","False","True","False","id","positif"
"alsha’s comment: pengen ke new zealand","pengen ke new zealand","pengen ke new zealand","ingin ke new zealand","['new', 'zealand']","[new, zealand]","new zealand","0","0","2025-02-12 05:16:09","False","True","False","ms","positif"
"alenprananda_’s comment: Pengen ngajar bahasa indonesia di luar negri 🗿","Pengen ngajar bahasa indonesia di luar negri 🗿","pengen ngajar bahasa indonesia di luar negri","ingin ngajar bahasa indonesia di luar negri","['ngajar', 'bahasa', 'indonesia', 'negri']","[ngajar, bahasa, indonesia, negri]","ngajar bahasa indonesia negri","1","0","2025-02-12 13:56:52","False","True","False","id","positif"
"jarr’s comment: bodo amat lahh..😂😂
yg pnting cari duitnya halal.. gak korup","bodo amat lahh..😂😂
yg pnting cari duitnya halal.. gak korup","bodo amat lahh yg pnting cari duitnya halal gak korup","bodo amat lahh yang pnting cari duitnya halal tidak korup","['bodo', 'lahh', 'pnting', 'cari', 'duit', 'halal', 'korup']","[bodo, lahh, pnting, cari, duit, halal, korup]","bodo lahh pnting cari duit halal korup","0","0","2025-02-16 09:35:15","False","True","False","id","negatif"
"-𝘌𝘵𝘦𝘳𝘯𝘢𝘭-’s comment: dulu
#dirumahaja
sekrng
#kaburajadulu
😂😂😂","dulu
#dirumahaja
sekrng
#kaburajadulu
😂😂😂","dulu sekrng","dulu sekrng","['sekrng']","[sekrng]","sekrng","2","0","2025-02-15 18:00:51","False","True","False","id","netral"
"ms_ambarita304’s comment: aq klw gak mikirin permintaan ortu,,sdh pergi kerja diluar aq dr 2006 😪 disini beban kerja tinggi,,gaji main hompimpa 😭","aq klw gak mikirin permintaan ortu,,sdh pergi kerja diluar aq dr 2006 😪 disini beban kerja tinggi,,gaji main hompimpa 😭","aq klw gak mikirin permintaan ortusdh pergi kerja diluar aq dr 2006 disini beban kerja tinggigaji main hompimpa","aq kalau tidak mikirin permintaan ortusdh pergi kerja diluar aq dari 2006 disini beban kerja tinggigaji main hompimpa","['aq', 'mikirin', 'minta', 'ortusdh', 'pergi', 'kerja', 'luar', 'aq', 'beban', 'kerja', 'tinggigaji', 'main', 'hompimpa']","[aq, mikirin, minta, ortusdh, pergi, kerja, luar, aq, beban, kerja, tinggigaji, main, hompimpa]","aq mikirin minta ortusdh pergi kerja luar aq beban kerja tinggigaji main hompimpa","1","0","2025-02-12 14:21:07","False","True","False","id","negatif"
"yang ngga nasionalisme adalah mereka yg menjarah uang rakyat tttt....mereka keluar negeri menghasilkan devisa untuk negara.","yang ngga nasionalisme adalah mereka yg menjarah uang rakyat tttt....mereka keluar negeri menghasilkan devisa untuk negara.","yang ngga nasionalisme adalah mereka yg menjarah uang rakyat ttttmereka keluar negeri menghasilkan devisa untuk negara","yang tidak nasionalisme adalah mereka yang menjarah uang rakyat tmereka keluar negeri menghasilkan devisa untuk negara","['nasionalisme', 'jarah', 'uang', 'rakyat', 'tmereka', 'negeri', 'hasil', 'devisa', 'negara']","[nasionalisme, jarah, uang, rakyat, tmereka, negeri, hasil, devisa, negara]","nasionalisme jarah uang rakyat tmereka negeri hasil devisa negara","1","0","2025-03-11 01:21:18","False","True","False","id","negatif"
"Queen_Cha’s comment: saya justru meragukan persyaratan yg layak tuk loker yg baik itu seperti apa ? karna kebanyakan persyaratan yg ga sesuai dengan skill. Contoh lebih prioritaskan fisik di bandingkan skill dan niat.","saya justru meragukan persyaratan yg layak tuk loker yg baik itu seperti apa ? karna kebanyakan persyaratan yg ga sesuai dengan skill. Contoh lebih prioritaskan fisik di bandingkan skill dan niat.","saya justru meragukan persyaratan yg layak tuk loker yg baik itu seperti apa karna kebanyakan persyaratan yg ga sesuai dengan skill contoh lebih prioritaskan fisik di bandingkan skill dan niat","saya justru meragukan persyaratan yang layak tuk loker yang baik itu seperti apa karena kebanyakan persyaratan yang tidak sesuai dengan skill contoh lebih prioritaskan fisik di bandingkan skill dan niat","['ragu', 'syarat', 'layak', 'tuk', 'loker', 'banyak', 'syarat', 'sesuai', 'skill', 'contoh', 'prioritas', 'fisik', 'banding', 'skill', 'niat']","[ragu, syarat, layak, tuk, loker, banyak, syarat, sesuai, skill, contoh, prioritas, fisik, banding, skill, niat]","ragu syarat layak tuk loker banyak syarat sesuai skill contoh prioritas fisik banding skill niat","0","0","2025-02-20 14:05:05","False","True","False","id","netral"
"ga ada hubungannya nasionalisme sama kerja di luar pak🤣","ga ada hubungannya nasionalisme sama kerja di luar pak🤣","ga ada hubungannya nasionalisme sama kerja di luar pak","tidak ada hubungannya nasionalisme sama kerja di luar pak","['hubung', 'nasionalisme', 'kerja']","[hubung, nasionalisme, kerja]","hubung nasionalisme kerja","1","0","2025-02-15 13:55:13","False","True","False","id","negatif"
"apuyy’s comment: GO TO 1JT LIKE","GO TO 1JT LIKE","go to 1jt like","go to 1jt like","['go', 'to']","[go, to]","go to","1","0","2025-02-18 01:12:50","False","True","False","en","netral"
"мужчина’s comment: gw smk ntar ambil jurusan bahasa asing aja lah","gw smk ntar ambil jurusan bahasa asing aja lah","gw smk ntar ambil jurusan bahasa asing aja lah","saya smk ntar ambil jurusan bahasa asing aja lah","['smk', 'ntar', 'ambil', 'jurus', 'bahasa', 'asing', 'aja']","[smk, ntar, ambil, jurus, bahasa, asing, aja]","smk ntar ambil jurus bahasa asing aja","0","0","2025-02-18 05:43:31","False","True","False","id","positif"
"Araa👊🐊’s comment: di posting ulang @falxvine🗿","di posting ulang @falxvine🗿","di posting ulang","di posting ulang","['posting', 'ulang']","[posting, ulang]","posting ulang","0","0","2025-02-16 05:43:41","False","True","False","id","netral"
"Mama'x Syakil’s comment: Bisa punya rumah punya motor hasil kerja di negri jiran😌","Bisa punya rumah punya motor hasil kerja di negri jiran😌","bisa punya rumah punya motor hasil kerja di negri jiran","bisa punya rumah punya motor hasil kerja di negri jiran","['rumah', 'motor', 'hasil', 'kerja', 'negri', 'jiran']","[rumah, motor, hasil, kerja, negri, jiran]","rumah motor hasil kerja negri jiran","0","0","2025-02-15 04:32:07","False","True","False","id","positif"
"kita harus cari cinta yang setara","kita harus cari cinta yang setara","kita harus cari cinta yang setara","kita harus cari cinta yang setara","['cari', 'cinta', 'tara']","[cari, cinta, tara]","cari cinta tara","1","0","2025-02-15 06:38:56","False","True","False","id","netral"
"kandi’s comment: bukan masalah nasionalisme boss, tapi kemampuan mengelola negara yang membuat mereka ragu","bukan masalah nasionalisme boss, tapi kemampuan mengelola negara yang membuat mereka ragu","bukan masalah nasionalisme boss tapi kemampuan mengelola negara yang membuat mereka ragu","bukan masalah nasionalisme boss tapi kemampuan mengelola negara yang membuat mereka ragu","['nasionalisme', 'boss', 'mampu', 'kelola', 'negara', 'ragu']","[nasionalisme, boss, mampu, kelola, negara, ragu]","nasionalisme boss mampu kelola negara ragu","0","0","2025-02-21 04:31:09","False","True","False","id","negatif"
"zulaikhaalkahf0621’s comment: @Qolbi Sucirah kabur yuk hubby","@Qolbi Sucirah kabur yuk hubby","sucirah kabur yuk hubby","sucirah kabur yuk hubby","['sucirah', 'kabur', 'hubby']","[sucirah, kabur, hubby]","sucirah kabur hubby","0","0","2025-02-20 04:08:52","False","True","False","id","positif"
"lostandfound’s comment: kita cuma pgn idup pak, dikira di indo survive apa?","kita cuma pgn idup pak, dikira di indo survive apa?","kita cuma pgn idup pak dikira di indo survive apa","kita cuma ingin idup pak dikira di indonesia survive apa","['idup', 'indonesia', 'survive']","[idup, indonesia, survive]","idup indonesia survive","1","0","2025-02-12 17:25:57","False","True","False","id","negatif"
"widy’s comment: ikut kabur jg bang 😂😂 info lowker😂","ikut kabur jg bang 😂😂 info lowker😂","ikut kabur jg bang info lowker","ikut kabur jg bang info lowker","['kabur', 'jg', 'bang', 'info', 'lowker']","[kabur, jg, bang, info, lowker]","kabur jg bang info lowker","1","0","2025-02-19 03:18:39","False","True","False","id","positif"
"bicara soal gajii sebenernyaa gaji itu nentuin gimana skill yg kita punya,ilmu yg kita punya,keahlian yg kita punyaa
Kalo emangg skill bagus,ilmuu okee, tkeahliann jugaa okee tapi malah di gaji biasa aja, baruuu kitaa bisa nyari negara atau perusahaan yg bisa lebih mengharga kita.","bicara soal gajii sebenernyaa gaji itu nentuin gimana skill yg kita punya,ilmu yg kita punya,keahlian yg kita punyaa
Kalo emangg skill bagus,ilmuu okee, tkeahliann jugaa okee tapi malah di gaji biasa aja, baruuu kitaa bisa nyari negara atau perusahaan yg bisa lebih mengharga kita.","bicara soal gajii sebenernyaa gaji itu nentuin gimana skill yg kita punyailmu yg kita punyakeahlian yg kita punyaa kalo emangg skill bagusilmuu okee tkeahliann jugaa okee tapi malah di gaji biasa aja baruuu kitaa bisa nyari negara atau perusahaan yg bisa lebih mengharga kita","bicara soal gajii sebenernyaa gaji itu nentuin bagaimana skill yang kita punyailmu yang kita punyakeahlian yang kita punyaa kalau emangg skill bagusilmuu okee tkeahliann jugaa okee tapi malah di gaji biasa aja baru kitaa bisa mencari negara atau perusahaan yang bisa lebih mengharga kita","['bicara', 'gaji', 'sebenernyaa', 'gaji', 'nentuin', 'skill', 'punyailmu', 'punyakeahlian', 'punyaa', 'emangg', 'skill', 'bagusilmuu', 'okee', 'tkeahliann', 'jugaa', 'okee', 'gaji', 'aja', 'kitaa', 'cari', 'negara', 'usaha', 'harga']","[bicara, gaji, sebenernyaa, gaji, nentuin, skill, punyailmu, punyakeahlian, punyaa, emangg, skill, bagusilmuu, okee, tkeahliann, jugaa, okee, gaji, aja, kitaa, cari, negara, usaha, harga]","bicara gaji sebenernyaa gaji nentuin skill punyailmu punyakeahlian punyaa emangg skill bagusilmuu okee tkeahliann jugaa okee gaji aja kitaa cari negara usaha harga","10","2","2025-02-14 13:28:19","False","True","False","id","positif"
"Acha_berry’s comment: Tips dong #kaburajadulu","Tips dong #kaburajadulu","tips dong","tips dong","['tips']","[tips]","tips","0","0","2025-02-15 22:48:19","False","True","False","id","positif"
"gimana mau betah tinggal di Indonesia kalo :
- hukum tidak di tegakkan (terlebih untuk tersangka kasus korupsi)
- gaji para pekerja yang jauh dari kata cukup (terkhusus guru dan para nakes)
- kebijakan-kebijakan yang sangat merugikan rakyat bawah (miskin)
- pajak naik tapi gaji tetap
- korupsi mulu anjayyyy negara ini","gimana mau betah tinggal di Indonesia kalo :
- hukum tidak di tegakkan (terlebih untuk tersangka kasus korupsi)
- gaji para pekerja yang jauh dari kata cukup (terkhusus guru dan para nakes)
- kebijakan-kebijakan yang sangat merugikan rakyat bawah (miskin)
- pajak naik tapi gaji tetap
- korupsi mulu anjayyyy negara ini","gimana mau betah tinggal di indonesia kalo hukum tidak di tegakkan terlebih untuk tersangka kasus korupsi gaji para pekerja yang jauh dari kata cukup terkhusus guru dan para nakes kebijakankebijakan yang sangat merugikan rakyat bawah miskin pajak naik tapi gaji tetap korupsi mulu anjayyyy negara ini","bagaimana mau betah tinggal di indonesia kalau hukum tidak di tegakkan terlebih untuk tersangka kasus korupsi gaji para pekerja yang jauh dari kata cukup terkhusus guru dan para nakes kebijakankebijakan yang sangat merugikan rakyat bawah miskin pajak naik tapi gaji tetap korupsi mulu anjay negara ini","['betah', 'tinggal', 'indonesia', 'hukum', 'tegak', 'sangka', 'korupsi', 'gaji', 'kerja', 'khusus', 'guru', 'nakes', 'kebijakankebijakan', 'rugi', 'rakyat', 'miskin', 'pajak', 'gaji', 'korupsi', 'mulu', 'anjay', 'negara']","[betah, tinggal, indonesia, hukum, tegak, sangka, korupsi, gaji, kerja, khusus, guru, nakes, kebijakankebijakan, rugi, rakyat, miskin, pajak, gaji, korupsi, mulu, anjay, negara]","betah tinggal indonesia hukum tegak sangka korupsi gaji kerja khusus guru nakes kebijakankebijakan rugi rakyat miskin pajak gaji korupsi mulu anjay negara","1","0","2025-02-12 16:25:43","False","True","False","id","negatif"
"Kerja serius, gaji petantang petenteng😅","Kerja serius, gaji petantang petenteng😅","kerja serius gaji petantang petenteng","kerja serius gaji petantang petenteng","['kerja', 'serius', 'gaji', 'tantang', 'petenteng']","[kerja, serius, gaji, tantang, petenteng]","kerja serius gaji tantang petenteng","0","0","2025-02-20 02:08:42","False","True","False","ms","negatif"
"Ruli Alfa’s comment: persetan dgn ""NASIONALISME"", kek lu bisa kasih makan gue aja😏","persetan dgn ""NASIONALISME"", kek lu bisa kasih makan gue aja😏","persetan dgn nasionalisme kek lu bisa kasih makan gue aja","persetan dengan nasionalisme seperti kamu bisa kasih makan gue aja","['persetan', 'nasionalisme', 'kasih', 'makan', 'gue', 'aja']","[persetan, nasionalisme, kasih, makan, gue, aja]","persetan nasionalisme kasih makan gue aja","0","0","2025-02-17 12:56:00","False","True","False","id","negatif"
"alasan gw untuk kuliah karena ingin pindah","alasan gw untuk kuliah karena ingin pindah","alasan gw untuk kuliah karena ingin pindah","alasan saya untuk kuliah karena ingin pindah","['alas', 'kuliah', 'pindah']","[alas, kuliah, pindah]","alas kuliah pindah","1","0","2025-02-22 00:40:17","False","True","False","id","positif"
"VVIP_TikTok’s comment: ayo ke jepang disana di butukan laki-laki banyak","ayo ke jepang disana di butukan laki-laki banyak","ayo ke jepang disana di butukan lakilaki banyak","ayo ke jepang disana di butukan lakilaki banyak","['jepang', 'sana', 'butukan', 'lakilaki']","[jepang, sana, butukan, lakilaki]","jepang sana butukan lakilaki","0","0","2025-02-16 11:06:45","False","True","False","id","positif"
"Bismillah keenan🙏","Bismillah keenan🙏","bismillah keenan","bismillah keenan","['bismillah', 'keenan']","[bismillah, keenan]","bismillah keenan","0","0","2025-02-19 11:58:10","False","True","False","id","positif"
"Aya’s comment: ikuuuutt plissss😭","ikuuuutt plissss😭","ikuuuutt plissss","ikutt plis","['ikutt', 'plis']","[ikutt, plis]","ikutt plis","1","0","2025-02-15 06:24:25","False","True","False","id","positif"
"marisa’s comment: yg penting idop yekan😂","yg penting idop yekan😂","yg penting idop yekan","yang penting idop yekan","['idop', 'yekan']","[idop, yekan]","idop yekan","0","0","2025-02-21 02:18:34","False","True","False","id","netral"
"genta’s comment: sukses dsana ya bg ya, insya allah lulus smk otw jepang","sukses dsana ya bg ya, insya allah lulus smk otw jepang","sukses dsana ya bg ya insya allah lulus smk otw jepang","sukses dsana ya bg ya insya allah lulus smk otw jepang","['sukses', 'dsana', 'bg', 'insya', 'allah', 'lulus', 'smk', 'otw', 'jepang']","[sukses, dsana, bg, insya, allah, lulus, smk, otw, jepang]","sukses dsana bg insya allah lulus smk otw jepang","3","1","2025-02-26 11:32:02","False","True","False","id","positif"
"Dedeqyn25’s comment: Menurutku ga masalah sih ,soalnya di luar negri terutama di jepang pekerja itu sangat sangat di hargai ga kaya di negara sendiri.ga saling menjatuhkan satu sama lain klo di jepang.","Menurutku ga masalah sih ,soalnya di luar negri terutama di jepang pekerja itu sangat sangat di hargai ga kaya di negara sendiri.ga saling menjatuhkan satu sama lain klo di jepang.","menurutku ga masalah sih soalnya di luar negri terutama di jepang pekerja itu sangat sangat di hargai ga kaya di negara sendiriga saling menjatuhkan satu sama lain klo di jepang","menurutku tidak masalah sih soalnya di luar negri terutama di jepang pekerja itu sangat sangat di hargai tidak kaya di negara sendiriga saling menjatuhkan satu sama lain kalau di jepang","['turut', 'negri', 'jepang', 'kerja', 'harga', 'kaya', 'negara', 'sendiriga', 'jatuh', 'jepang']","[turut, negri, jepang, kerja, harga, kaya, negara, sendiriga, jatuh, jepang]","turut negri jepang kerja harga kaya negara sendiriga jatuh jepang","1","0","2025-02-19 10:04:40","False","True","False","id","positif"
"Hafizah Ispermai Dit’s comment: kmii jauhh lbihhh raguuu sm bpk 😅","kmii jauhh lbihhh raguuu sm bpk 😅","kmii jauhh lbihhh raguuu sm bpk","kmii jauhh lbih ragu sama bpk","['kmii', 'jauhh', 'lbih', 'ragu', 'bpk']","[kmii, jauhh, lbih, ragu, bpk]","kmii jauhh lbih ragu bpk","0","0","2025-02-20 00:58:34","False","True","False","id","negatif"
"Wali Kota Osaka’s comment: Aku team yg liburanx baru pulang ke Indonesia 😇","Aku team yg liburanx baru pulang ke Indonesia 😇","aku team yg liburanx baru pulang ke indonesia","saya team yang liburanx baru pulang ke indonesia","['team', 'liburanx', 'pulang', 'indonesia']","[team, liburanx, pulang, indonesia]","team liburanx pulang indonesia","0","0","2025-02-15 07:21:19","False","True","False","id","netral"
"cwekHalu’s comment: hallah bact org kerja kalo gak ada org dalem gak bisa nyogok 8jt gaji perbulan paling"" 4jt","hallah bact org kerja kalo gak ada org dalem gak bisa nyogok 8jt gaji perbulan paling"" 4jt","hallah bact org kerja kalo gak ada org dalem gak bisa nyogok 8jt gaji perbulan paling 4jt","hallah bact orang kerja kalau tidak ada orang dalem tidak bisa nyogok 8jt gaji perbulan paling 4jt","['hal', 'bact', 'orang', 'kerja', 'orang', 'dalem', 'nyogok', 'gaji', 'bulan']","[hal, bact, orang, kerja, orang, dalem, nyogok, gaji, bulan]","hal bact orang kerja orang dalem nyogok gaji bulan","0","0","2025-02-20 07:51:27","False","True","False","id","negatif"
"om wan’s comment: weh..weh","weh..weh","wehweh","wehweh","['wehweh']","[wehweh]","wehweh","0","0","2025-02-17 16:23:32","False","True","False","de","netral"
"Andito Daffa’s comment: di indonesia korupsinya yg gak boleh tahan ...menyengsarakan rakyat","di indonesia korupsinya yg gak boleh tahan ...menyengsarakan rakyat","di indonesia korupsinya yg gak boleh tahan menyengsarakan rakyat","di indonesia korupsinya yang tidak boleh tahan menyengsarakan rakyat","['indonesia', 'korupsi', 'tahan', 'sengsara', 'rakyat']","[indonesia, korupsi, tahan, sengsara, rakyat]","indonesia korupsi tahan sengsara rakyat","0","0","2025-02-22 08:42:42","False","True","False","id","negatif"
"bluemingg’s comment: kak vinaaa aku mau jadi key account, aku punya pengalaman di admin sales. kalo mau jadi key account harus gimana dulu ya kakk. tolong bantuuu dongg","kak vinaaa aku mau jadi key account, aku punya pengalaman di admin sales. kalo mau jadi key account harus gimana dulu ya kakk. tolong bantuuu dongg","kak vinaaa aku mau jadi key account aku punya pengalaman di admin sales kalo mau jadi key account harus gimana dulu ya kakk tolong bantuuu dongg","kak vina saya mau jadi key account saya punya pengalaman di admin sales kalau mau jadi key account harus bagaimana dulu ya kakk tolong bantu dongg","['kak', 'vina', 'key', 'account', 'alam', 'admin', 'sales', 'key', 'account', 'kakk', 'tolong', 'bantu', 'dongg']","[kak, vina, key, account, alam, admin, sales, key, account, kakk, tolong, bantu, dongg]","kak vina key account alam admin sales key account kakk tolong bantu dongg","0","0","2025-02-14 14:59:35","False","True","False","id","netral"
"ghulam’s comment: pindah kewarganegaraan butuh berapa duit sih?","pindah kewarganegaraan butuh berapa duit sih?","pindah kewarganegaraan butuh berapa duit sih","pindah kewarganegaraan butuh berapa duit sih","['pindah', 'kewarganegaraan', 'butuh', 'duit']","[pindah, kewarganegaraan, butuh, duit]","pindah kewarganegaraan butuh duit","0","3","2025-02-16 05:04:50","False","True","False","id","negatif"
"dari pada di paksa sehat di negara yang sakit","dari pada di paksa sehat di negara yang sakit","dari pada di paksa sehat di negara yang sakit","dari pada di paksa sehat di negara yang sakit","['paksa', 'sehat', 'negara', 'sakit']","[paksa, sehat, negara, sakit]","paksa sehat negara sakit","0","0","2025-02-16 09:01:26","False","True","False","id","negatif"
"kuncen’s comment: berkurang saingan","berkurang saingan","berkurang saingan","berkurang saingan","['kurang', 'saing']","[kurang, saing]","kurang saing","0","0","2025-02-12 20:33:54","False","True","False","id","negatif"
"Shara Quella’s comment: Pindahlah, tapi tunggu laku tanah 😂","Pindahlah, tapi tunggu laku tanah 😂","pindahlah tapi tunggu laku tanah","pindahlah tapi tunggu laku tanah","['pindah', 'tunggu', 'laku', 'tanah']","[pindah, tunggu, laku, tanah]","pindah tunggu laku tanah","0","0","2025-02-14 13:37:26","False","True","False","id","negatif"
"Harry’s comment: 1000000000000000000% lebih enak di negri orang...","1000000000000000000% lebih enak di negri orang...","1000000000000000000 lebih enak di negri orang","10 lebih enak di negri orang","['enak', 'negri', 'orang']","[enak, negri, orang]","enak negri orang","0","0","2025-02-19 01:29:10","False","True","False","id","positif"
"Jamet_KC’s comment: 2 tahun saya berjuang,ikut kerja kontraktor/kontrak sementara, ngumpulin pengalaman,giliran dapat panggilan interview ujung ujungnya tetep kalah sama kekuatan orang dalam","2 tahun saya berjuang,ikut kerja kontraktor/kontrak sementara, ngumpulin pengalaman,giliran dapat panggilan interview ujung ujungnya tetep kalah sama kekuatan orang dalam","2 tahun saya berjuangikut kerja kontraktorkontrak sementara ngumpulin pengalamangiliran dapat panggilan interview ujung ujungnya tetep kalah sama kekuatan orang dalam","2 tahun saya berjuangikut kerja kontraktorkontrak sementara ngumpulin pengalamangiliran dapat panggilan interview ujung ujungnya tetep kalah sama kekuatan orang dalam","['berjuangikut', 'kerja', 'kontraktorkontrak', 'ngumpulin', 'pengalamangiliran', 'panggil', 'interview', 'ujung', 'ujung', 'tetep', 'kalah', 'kuat', 'orang']","[berjuangikut, kerja, kontraktorkontrak, ngumpulin, pengalamangiliran, panggil, interview, ujung, ujung, tetep, kalah, kuat, orang]","berjuangikut kerja kontraktorkontrak ngumpulin pengalamangiliran panggil interview ujung ujung tetep kalah kuat orang","0","0","2025-02-14 23:22:06","False","True","False","id","negatif"
"seandainya aku punya banyak duit jg pengen pindah ke luar negeri aja","seandainya aku punya banyak duit jg pengen pindah ke luar negeri aja","seandainya aku punya banyak duit jg pengen pindah ke luar negeri aja","seandainya saya punya banyak duit jg ingin pindah ke luar negeri aja","['anda', 'duit', 'jg', 'pindah', 'negeri', 'aja']","[anda, duit, jg, pindah, negeri, aja]","anda duit jg pindah negeri aja","1","0","2025-02-14 00:36:56","False","True","False","id","positif"
"nasionalisme ga bikin lu kenyang","nasionalisme ga bikin lu kenyang","nasionalisme ga bikin lu kenyang","nasionalisme tidak bikin kamu kenyang","['nasionalisme', 'bikin', 'kenyang']","[nasionalisme, bikin, kenyang]","nasionalisme bikin kenyang","1","0","2025-02-12 08:17:53","False","True","False","id","negatif"
"Raden Kazumii ~’s comment: otw Jepang atau ga swis","otw Jepang atau ga swis","otw jepang atau ga swis","otw jepang atau tidak swis","['otw', 'jepang', 'swis']","[otw, jepang, swis]","otw jepang swis","78","5","2025-02-14 11:28:05","False","True","False","id","positif"
"Meli’s comment: gaji di sana gede kalo di tf ke indo kalo di pake di sana ya kecil banget makanya orang sana ga mau ambil kerjaan itu","gaji di sana gede kalo di tf ke indo kalo di pake di sana ya kecil banget makanya orang sana ga mau ambil kerjaan itu","gaji di sana gede kalo di tf ke indo kalo di pake di sana ya kecil banget makanya orang sana ga mau ambil kerjaan itu","gaji di sana gede kalau di tf ke indonesia kalau di pake di sana ya kecil banget makanya orang sana tidak mau ambil kerjaan itu","['gaji', 'gede', 'tf', 'indonesia', 'pake', 'banget', 'orang', 'ambil', 'kerja']","[gaji, gede, tf, indonesia, pake, banget, orang, ambil, kerja]","gaji gede tf indonesia pake banget orang ambil kerja","0","0","2025-02-17 06:08:36","False","True","False","id","netral"
"one day yaAllah","one day yaAllah","one day yaallah","one day yaallah","['one', 'day', 'yaallah']","[one, day, yaallah]","one day yaallah","1","0","2025-02-12 13:27:34","False","True","False","id","netral"
"""Random""’s comment: trend paling bagus dan bermanfaat","trend paling bagus dan bermanfaat","trend paling bagus dan bermanfaat","trend paling bagus dan bermanfaat","['trend', 'bagus', 'manfaat']","[trend, bagus, manfaat]","trend bagus manfaat","0","0","2025-02-14 23:41:02","False","True","False","id","positif"
