"text","extracted_text","cleaned_text","normalized_text","tokens_no_stopwords_and_stemmed","tokens_no_stopwords_and_stemmed_formatted","processed","likes","reply_count","created_time_formatted","is_pinned","is_reply","user_verified","comment_language","sentiment_label"
"ultraman ribut’s comment: antri gas 3 kg = NASIONALISME🗿
#kaburajadulu","antri gas 3 kg = NASIONALISME🗿
#kaburajadulu","antri gas 3 kg nasionalisme","antri gas 3 kilogram nasionalisme","['antri', 'gas', 'kilogram', 'nasionalisme']","[antri, gas, kilogram, nasionalisme]","antri gas kilogram nasionalisme","4153","13","2025-02-12 08:32:45","False","True","False","id","negatif"
"๖多αℝ’s comment: kalau punya skill dan pengetahuan yg bagus, ok2 saja kalau mau #kabur ke negara lain.","kalau punya skill dan pengetahuan yg bagus, ok2 saja kalau mau #kabur ke negara lain.","kalau punya skill dan pengetahuan yg bagus ok2 saja kalau mau ke negara lain","kalau punya skill dan pengetahuan yang bagus ok2 saja kalau mau ke negara lain","['skill', 'tahu', 'bagus', 'negara']","[skill, tahu, bagus, negara]","skill tahu bagus negara","0","0","2025-02-14 15:10:22","False","True","False","id","positif"
"Deni Ismail’s comment: 13 .menjalankan amanah dedikasi dan pengabdian kpd masyarakat dgn baik setulus hati dan sepenuh hati utk membawa negara dan bangsa ini sbg mana tujuan dan cita cita kemerdekaan .","13 .menjalankan amanah dedikasi dan pengabdian kpd masyarakat dgn baik setulus hati dan sepenuh hati utk membawa negara dan bangsa ini sbg mana tujuan dan cita cita kemerdekaan .","13 menjalankan amanah dedikasi dan pengabdian kpd masyarakat dgn baik setulus hati dan sepenuh hati utk membawa negara dan bangsa ini sbg mana tujuan dan cita cita kemerdekaan","13 menjalankan amanah dedikasi dan pengabdian kpd masyarakat dengan baik setulus hati dan sepenuh hati untuk membawa negara dan bangsa ini sbg mana tujuan dan cita cita kemerdekaan","['jalan', 'amanah', 'dedikasi', 'abdi', 'kpd', 'masyarakat', 'tulus', 'hati', 'sepenuh', 'hati', 'bawa', 'negara', 'bangsa', 'sbg', 'tuju', 'cita', 'cita', 'merdeka']","[jalan, amanah, dedikasi, abdi, kpd, masyarakat, tulus, hati, sepenuh, hati, bawa, negara, bangsa, sbg, tuju, cita, cita, merdeka]","jalan amanah dedikasi abdi kpd masyarakat tulus hati sepenuh hati bawa negara bangsa sbg tuju cita cita merdeka","0","0","2025-02-17 02:02:51","False","True","False","id","positif"
"rahmaaadii_’s comment: negrii kuu makin bobrok","negrii kuu makin bobrok","negrii kuu makin bobrok","negrii kuu makin bobrok","['negrii', 'kuu', 'bobrok']","[negrii, kuu, bobrok]","negrii kuu bobrok","0","0","2025-02-18 00:02:10","False","True","False","id","negatif"
"haiiij yg ngomong gitu mentri apa ubur2","haiiij yg ngomong gitu mentri apa ubur2","haiiij yg ngomong gitu mentri apa ubur2","haij yang ngomong begitu mentri apa ubur2","['haij', 'ngomong', 'tri']","[haij, ngomong, tri]","haij ngomong tri","0","0","2025-02-18 04:28:54","False","True","False","id","negatif"
"𝐄𝐬𝐚𝐬𝐚𝐚’s comment: Bukan usia bukan lulusan bukan pengalaman tapi sekarang harus pake duit😭","Bukan usia bukan lulusan bukan pengalaman tapi sekarang harus pake duit😭","bukan usia bukan lulusan bukan pengalaman tapi sekarang harus pake duit","bukan usia bukan lulusan bukan pengalaman tapi sekarang harus pake duit","['usia', 'lulus', 'alam', 'pake', 'duit']","[usia, lulus, alam, pake, duit]","usia lulus alam pake duit","0","0","2025-02-14 17:52:12","False","True","False","id","negatif"
"penjolanggraeni’s comment: temn lho siapa....
kocak🤣🤣🤣🤣","temn lho siapa....
kocak🤣🤣🤣🤣","temn lho siapa kocak","temn lho siapa kocak","['temn', 'kocak']","[temn, kocak]","temn kocak","0","0","2025-02-19 18:58:44","False","True","False","id","netral"
"HanaaR’s comment: pemerintah aja bisa bodoamat sama rakyat. lanjutkan bangg.","pemerintah aja bisa bodoamat sama rakyat. lanjutkan bangg.","pemerintah aja bisa bodoamat sama rakyat lanjutkan bangg","pemerintah aja bisa bodoamat sama rakyat lanjutkan bangg","['perintah', 'aja', 'bodoamat', 'rakyat', 'lanjut', 'bangg']","[perintah, aja, bodoamat, rakyat, lanjut, bangg]","perintah aja bodoamat rakyat lanjut bangg","0","0","2025-02-21 08:32:52","False","True","False","id","negatif"
"Gimana yaa 😂 gajih tk aja 450k itu pun berbulan” mendingan kerjaa di luar negeri aja biar dihargain gajih guru 😂🥺","Gimana yaa 😂 gajih tk aja 450k itu pun berbulan” mendingan kerjaa di luar negeri aja biar dihargain gajih guru 😂🥺","gimana yaa gajih tk aja 450k itu pun berbulan mendingan kerjaa di luar negeri aja biar dihargain gajih guru","bagaimana yaa gajih tk aja 450k itu pun berbulan mendingan kerjaa di luar negeri aja biar dihargain gajih guru","['yaa', 'gajih', 'tk', 'aja', 'bulan', 'mending', 'kerjaa', 'negeri', 'aja', 'biar', 'dihargain', 'gajih', 'guru']","[yaa, gajih, tk, aja, bulan, mending, kerjaa, negeri, aja, biar, dihargain, gajih, guru]","yaa gajih tk aja bulan mending kerjaa negeri aja biar dihargain gajih guru","0","0","2025-02-15 10:38:29","False","True","False","id","positif"
"abc’s comment: nasionalisme di negara parasitisme hahaha","nasionalisme di negara parasitisme hahaha","nasionalisme di negara parasitisme hahaha","nasionalisme di negara parasitisme hahaha","['nasionalisme', 'negara', 'parasitisme', 'hahaha']","[nasionalisme, negara, parasitisme, hahaha]","nasionalisme negara parasitisme hahaha","0","0","2025-02-16 10:26:05","False","True","False","id","negatif"
"TARYUDI’s comment: sy mah ttp indonesia, udah jmn beda serba era digital, jualan atau apapun bisa pakai internet, walaupun tak semua org bisa menguasainya. uang perlu tpi, bukan target utama buatku..., cma ingin menjadi manusia berguna, yg bisa saling menolong dari segala keterbatasan yg ada untuk semua mahluk ciptaa NYA....","sy mah ttp indonesia, udah jmn beda serba era digital, jualan atau apapun bisa pakai internet, walaupun tak semua org bisa menguasainya. uang perlu tpi, bukan target utama buatku..., cma ingin menjadi manusia berguna, yg bisa saling menolong dari segala keterbatasan yg ada untuk semua mahluk ciptaa NYA....","sy mah ttp indonesia udah jmn beda serba era digital jualan atau apapun bisa pakai internet walaupun tak semua org bisa menguasainya uang perlu tpi bukan target utama buatku cma ingin menjadi manusia berguna yg bisa saling menolong dari segala keterbatasan yg ada untuk semua mahluk ciptaa nya","saya mah ttp indonesia sudah jmn beda serba era digital jualan atau apapun bisa pakai internet walaupun tak semua orang bisa menguasainya uang perlu tpi bukan target utama buatku cma ingin menjadi manusia berguna yang bisa saling menolong dari segala keterbatasan yang ada untuk semua mahluk ciptaa nya","['ttp', 'indonesia', 'jmn', 'beda', 'serba', 'era', 'digital', 'jual', 'apa', 'pakai', 'internet', 'orang', 'kuasa', 'uang', 'tpi', 'target', 'utama', 'buat', 'cma', 'manusia', 'guna', 'tolong', 'batas', 'mahluk', 'ciptaa']","[ttp, indonesia, jmn, beda, serba, era, digital, jual, apa, pakai, internet, orang, kuasa, uang, tpi, target, utama, buat, cma, manusia, guna, tolong, batas, mahluk, ciptaa]","ttp indonesia jmn beda serba era digital jual apa pakai internet orang kuasa uang tpi target utama buat cma manusia guna tolong batas mahluk ciptaa","0","0","2025-02-16 03:35:03","False","True","False","id","netral"
"jhorsberil’s comment: mau nga kabur gimna..cri kerja aja bnyak sekli aturan harus inilah harus itulah..pusing..🤔🤔🤔","mau nga kabur gimna..cri kerja aja bnyak sekli aturan harus inilah harus itulah..pusing..🤔🤔🤔","mau nga kabur gimnacri kerja aja bnyak sekli aturan harus inilah harus itulahpusing","mau nga kabur gimnacri kerja aja bnyak sekli aturan harus inilah harus itulahpusing","['nga', 'kabur', 'gimnacri', 'kerja', 'aja', 'bnyak', 'sekli', 'atur', 'itulahpusing']","[nga, kabur, gimnacri, kerja, aja, bnyak, sekli, atur, itulahpusing]","nga kabur gimnacri kerja aja bnyak sekli atur itulahpusing","0","0","2025-02-16 04:57:14","False","True","False","id","negatif"
"setuju sama abang nya
ya bodoamat 👍😁😂😂","setuju sama abang nya
ya bodoamat 👍😁😂😂","setuju sama abang nya ya bodoamat","setuju sama abang nya ya bodoamat","['tuju', 'abang', 'bodoamat']","[tuju, abang, bodoamat]","tuju abang bodoamat","0","0","2025-02-17 14:12:28","False","True","False","id","positif"
"user3339815452701’s comment: ngapain di Konoha mending di luar negeri 😁","ngapain di Konoha mending di luar negeri 😁","ngapain di konoha mending di luar negeri","ngapain di konoha mending di luar negeri","['ngapain', 'konoha', 'mending', 'negeri']","[ngapain, konoha, mending, negeri]","ngapain konoha mending negeri","0","0","2025-02-16 09:17:08","False","True","False","id","netral"
"vrrlfaaa’s comment: menurut ku emang ga mudah sih , ya semoga perkerjaan disini di permudah","menurut ku emang ga mudah sih , ya semoga perkerjaan disini di permudah","menurut ku emang ga mudah sih ya semoga perkerjaan disini di permudah","menurut saya memang tidak mudah sih ya semoga perkerjaan disini di permudah","['mudah', 'moga', 'kerja', 'mudah']","[mudah, moga, kerja, mudah]","mudah moga kerja mudah","2","0","2025-02-20 11:03:49","False","True","False","id","netral"
"ameliarizqw’s comment: mau ikutan kabur jugaa","mau ikutan kabur jugaa","mau ikutan kabur jugaa","mau ikutan kabur jugaa","['ikut', 'kabur', 'jugaa']","[ikut, kabur, jugaa]","ikut kabur jugaa","1","0","2025-02-12 07:24:47","False","True","False","id","positif"
"clarance 🕷’s comment: @z AYO KE JEPANG!!! btw @wntrbear ikut ga ell?","@z AYO KE JEPANG!!! btw @wntrbear ikut ga ell?","ayo ke jepang btw ikut ga ell","ayo ke jepang ngomong-ngomong ikut tidak ell","['jepang', 'ell']","[jepang, ell]","jepang ell","0","0","2025-02-18 13:06:29","False","True","False","id","positif"
"darwish’s comment: tergantung cara kita menyikapinya saja.","tergantung cara kita menyikapinya saja.","tergantung cara kita menyikapinya saja","tergantung cara kita menyikapinya saja","['gantung', 'sikap']","[gantung, sikap]","gantung sikap","0","0","2025-02-16 08:12:27","False","True","False","id","netral"
"izee’s comment: gue nyusul tar bngg aigooo","gue nyusul tar bngg aigooo","gue nyusul tar bngg aigooo","gue nyusul tar bngg aigo","['gue', 'nyusul', 'tar', 'bngg', 'aigo']","[gue, nyusul, tar, bngg, aigo]","gue nyusul tar bngg aigo","0","0","2025-02-16 05:52:02","False","True","False","id","positif"
"one’s comment: iyalah mending kerja di luar daripada di negeri sendiri yg kagak sehat akal aturan, mau kerja aja susah bat kek nyari kitab suci","iyalah mending kerja di luar daripada di negeri sendiri yg kagak sehat akal aturan, mau kerja aja susah bat kek nyari kitab suci","iyalah mending kerja di luar daripada di negeri sendiri yg kagak sehat akal aturan mau kerja aja susah bat kek nyari kitab suci","iyalah mending kerja di luar daripada di negeri sendiri yang kagak sehat akal aturan mau kerja aja susah bat seperti mencari kitab suci","['iya', 'mending', 'kerja', 'negeri', 'kagak', 'sehat', 'akal', 'atur', 'kerja', 'aja', 'susah', 'bat', 'cari', 'kitab', 'suci']","[iya, mending, kerja, negeri, kagak, sehat, akal, atur, kerja, aja, susah, bat, cari, kitab, suci]","iya mending kerja negeri kagak sehat akal atur kerja aja susah bat cari kitab suci","0","0","2025-02-15 11:27:13","False","True","False","id","positif"
"bsafira29’s comment: aku si bukan pindah tapi kerja ka di sini kerja enak ka aku ambil kerja Caregiver di taiwan sejauh ini kerja nya enak Alhamdulillah bisa nabung bisa bantu ortu buat rumah Alhamdulillah 🤭","aku si bukan pindah tapi kerja ka di sini kerja enak ka aku ambil kerja Caregiver di taiwan sejauh ini kerja nya enak Alhamdulillah bisa nabung bisa bantu ortu buat rumah Alhamdulillah 🤭","aku si bukan pindah tapi kerja ka di sini kerja enak ka aku ambil kerja caregiver di taiwan sejauh ini kerja nya enak alhamdulillah bisa nabung bisa bantu ortu buat rumah alhamdulillah","saya si bukan pindah tapi kerja ka di sini kerja enak ka saya ambil kerja caregiver di taiwan sejauh ini kerja nya enak alhamdulillah bisa nabung bisa bantu ortu buat rumah alhamdulillah","['pindah', 'kerja', 'ka', 'kerja', 'enak', 'ka', 'ambil', 'kerja', 'caregiver', 'taiwan', 'kerja', 'enak', 'alhamdulillah', 'nabung', 'bantu', 'ortu', 'rumah', 'alhamdulillah']","[pindah, kerja, ka, kerja, enak, ka, ambil, kerja, caregiver, taiwan, kerja, enak, alhamdulillah, nabung, bantu, ortu, rumah, alhamdulillah]","pindah kerja ka kerja enak ka ambil kerja caregiver taiwan kerja enak alhamdulillah nabung bantu ortu rumah alhamdulillah","0","0","2025-02-16 03:31:51","False","True","False","id","positif"
"franz’s comment: Bagus kalau bayak yang pindh biar gak gerah😌","Bagus kalau bayak yang pindh biar gak gerah😌","bagus kalau bayak yang pindh biar gak gerah","bagus kalau bayak yang pindh biar tidak gerah","['bagus', 'bayak', 'pindh', 'biar', 'gerah']","[bagus, bayak, pindh, biar, gerah]","bagus bayak pindh biar gerah","0","0","2025-02-19 06:36:33","False","True","False","id","negatif"
"kabur aja dulu ini sementara atau selamanya? sendirian atau sekeluarganya? kalau bisa keluarga besarnya diajak juga ya😁","kabur aja dulu ini sementara atau selamanya? sendirian atau sekeluarganya? kalau bisa keluarga besarnya diajak juga ya😁","kabur aja dulu ini sementara atau selamanya sendirian atau sekeluarganya kalau bisa keluarga besarnya diajak juga ya","kabur aja dulu ini sementara atau selamanya sendirian atau sekeluarganya kalau bisa keluarga besarnya diajak juga ya","['kabur', 'aja', 'keluarga', 'keluarga', 'besar', 'ajak']","[kabur, aja, keluarga, keluarga, besar, ajak]","kabur aja keluarga keluarga besar ajak","0","0","2025-02-17 18:28:51","False","True","False","id","netral"
"Murti 🇮🇩’s comment: nyari kerja diindo kebnykan syarat , paling cpt jalur ordal ato duit / emang rejekinya 😅","nyari kerja diindo kebnykan syarat , paling cpt jalur ordal ato duit / emang rejekinya 😅","nyari kerja diindo kebnykan syarat paling cpt jalur ordal ato duit emang rejekinya","mencari kerja diindo kebnykan syarat paling cpt jalur ordal ato duit memang rejekinya","['cari', 'kerja', 'diindo', 'kebnykan', 'syarat', 'cpt', 'jalur', 'ordal', 'ato', 'duit', 'rejekinya']","[cari, kerja, diindo, kebnykan, syarat, cpt, jalur, ordal, ato, duit, rejekinya]","cari kerja diindo kebnykan syarat cpt jalur ordal ato duit rejekinya","1","0","2025-02-13 10:31:32","False","True","False","id","positif"
"nasionalisme ??","nasionalisme ??","nasionalisme","nasionalisme","['nasionalisme']","[nasionalisme]","nasionalisme","1","0","2025-02-14 13:01:29","False","True","False","af","negatif"
"pipiww’s comment: @bagsdipr123 trend","@bagsdipr123 trend","trend","trend","['trend']","[trend]","trend","1","0","2025-02-15 04:36:28","False","True","False","en","netral"
"🅺🆄🅻🅸’s comment: di dalam negri terlalu banyak korup.. dan penekanan,pajak,pugli..bahkan udah krj pun masih di korup oleh atasan tertentu.. upah lemburpun masih di pangkasss...😩","di dalam negri terlalu banyak korup.. dan penekanan,pajak,pugli..bahkan udah krj pun masih di korup oleh atasan tertentu.. upah lemburpun masih di pangkasss...😩","di dalam negri terlalu banyak korup dan penekananpajakpuglibahkan udah krj pun masih di korup oleh atasan tertentu upah lemburpun masih di pangkasss","di dalam negri terlalu banyak korup dan penekananpajakpuglibahkan sudah krj pun masih di korup oleh atasan tertentu upah lemburpun masih di pangkas","['negri', 'korup', 'penekananpajakpuglibahkan', 'krj', 'korup', 'atas', 'upah', 'lembur', 'pangkas']","[negri, korup, penekananpajakpuglibahkan, krj, korup, atas, upah, lembur, pangkas]","negri korup penekananpajakpuglibahkan krj korup atas upah lembur pangkas","0","0","2025-02-14 12:13:06","False","True","False","id","negatif"
"This Is Kyy.’s comment: ada portal ga bg?","ada portal ga bg?","ada portal ga bg","ada portal tidak bg","['portal', 'bg']","[portal, bg]","portal bg","1","0","2025-02-25 10:06:13","False","True","False","id","netral"
"I am Deo’s comment: nasionalisme sya tinggi pak. tp pas timnas maen👀","nasionalisme sya tinggi pak. tp pas timnas maen👀","nasionalisme sya tinggi pak tp pas timnas maen","nasionalisme sya tinggi pak tp pas timnas maen","['nasionalisme', 'sya', 'tp', 'pas', 'timnas', 'maen']","[nasionalisme, sya, tp, pas, timnas, maen]","nasionalisme sya tp pas timnas maen","2","0","2025-02-14 06:56:41","False","True","False","id","negatif"
"Siti Munw’s comment: pak saya pindah ke Saudi😂di Indonesia umur 36 kaga laku ngelamar kerja","pak saya pindah ke Saudi😂di Indonesia umur 36 kaga laku ngelamar kerja","pak saya pindah ke saudidi indonesia umur 36 kaga laku ngelamar kerja","pak saya pindah ke saudidi indonesia umur 36 kaga laku ngelamar kerja","['pindah', 'saudidi', 'indonesia', 'umur', 'kaga', 'laku', 'ngelamar', 'kerja']","[pindah, saudidi, indonesia, umur, kaga, laku, ngelamar, kerja]","pindah saudidi indonesia umur kaga laku ngelamar kerja","1","0","2025-02-14 14:49:04","False","True","False","id","positif"
"Effendy The Super Sonic’s comment: Pemerintah nya ga berkompeten, pejabat nya pada mentingin perut sndiri. Semua di pajakin. Beli apa2 mahal","Pemerintah nya ga berkompeten, pejabat nya pada mentingin perut sndiri. Semua di pajakin. Beli apa2 mahal","pemerintah nya ga berkompeten pejabat nya pada mentingin perut sndiri semua di pajakin beli apa2 mahal","pemerintah nya tidak berkompeten pejabat nya pada mentingin perut sndiri semua di pajakin beli apa2 mahal","['perintah', 'kompeten', 'jabat', 'mentingin', 'perut', 'sndiri', 'pajakin', 'beli', 'mahal']","[perintah, kompeten, jabat, mentingin, perut, sndiri, pajakin, beli, mahal]","perintah kompeten jabat mentingin perut sndiri pajakin beli mahal","0","0","2025-02-17 09:30:36","False","True","False","id","negatif"
"Putra’s comment: ini bkn soal nasionalisme pak tapi d indo susah cari gawe 🙏🏻🗿","ini bkn soal nasionalisme pak tapi d indo susah cari gawe 🙏🏻🗿","ini bkn soal nasionalisme pak tapi d indo susah cari gawe","ini bkn soal nasionalisme pak tapi d indonesia susah cari gawe","['bkn', 'nasionalisme', 'indonesia', 'susah', 'cari', 'gawe']","[bkn, nasionalisme, indonesia, susah, cari, gawe]","bkn nasionalisme indonesia susah cari gawe","1","2","2025-02-12 14:12:49","False","True","False","id","negatif"
"H e r d i H y s’s comment: Lah nasionalisme kita diragukan? , Trus Emang Lu berjiwa Nasionalisme pak?
klo lu berjiwa nasionalisme buka lapangan kerja untuk Membantu Ekonomi Negara dan masyarakat dong biar jadi negara maju
🥱","Lah nasionalisme kita diragukan? , Trus Emang Lu berjiwa Nasionalisme pak?
klo lu berjiwa nasionalisme buka lapangan kerja untuk Membantu Ekonomi Negara dan masyarakat dong biar jadi negara maju
🥱","lah nasionalisme kita diragukan trus emang lu berjiwa nasionalisme pak klo lu berjiwa nasionalisme buka lapangan kerja untuk membantu ekonomi negara dan masyarakat dong biar jadi negara maju","lah nasionalisme kita diragukan trus memang kamu berjiwa nasionalisme pak kalau kamu berjiwa nasionalisme buka lapangan kerja untuk membantu ekonomi negara dan masyarakat dong biar jadi negara maju","['nasionalisme', 'ragu', 'trus', 'jiwa', 'nasionalisme', 'jiwa', 'nasionalisme', 'buka', 'lapang', 'kerja', 'bantu', 'ekonomi', 'negara', 'masyarakat', 'biar', 'negara', 'maju']","[nasionalisme, ragu, trus, jiwa, nasionalisme, jiwa, nasionalisme, buka, lapang, kerja, bantu, ekonomi, negara, masyarakat, biar, negara, maju]","nasionalisme ragu trus jiwa nasionalisme jiwa nasionalisme buka lapang kerja bantu ekonomi negara masyarakat biar negara maju","0","0","2025-02-16 00:36:26","False","True","False","id","negatif"
"noviadav_’s comment: bahlul 😭","bahlul 😭","bahlul","bahlul","['bahlul']","[bahlul]","bahlul","0","0","2025-02-19 03:27:03","False","True","False","hi","negatif"
"farouk’s comment: kalo saya di kasih kuliah di universitas yang bagus di luar negeri oleh negara, mungkin bisa buat ngeragukan nasionalisme","kalo saya di kasih kuliah di universitas yang bagus di luar negeri oleh negara, mungkin bisa buat ngeragukan nasionalisme","kalo saya di kasih kuliah di universitas yang bagus di luar negeri oleh negara mungkin bisa buat ngeragukan nasionalisme","kalau saya di kasih kuliah di universitas yang bagus di luar negeri oleh negara mungkin bisa buat ngeragukan nasionalisme","['kasih', 'kuliah', 'universitas', 'bagus', 'negeri', 'negara', 'ngeragukan', 'nasionalisme']","[kasih, kuliah, universitas, bagus, negeri, negara, ngeragukan, nasionalisme]","kasih kuliah universitas bagus negeri negara ngeragukan nasionalisme","0","1","2025-02-18 01:32:36","False","True","False","id","negatif"
"’s comment: ayo pindah","ayo pindah","ayo pindah","ayo pindah","['pindah']","[pindah]","pindah","1","0","2025-02-12 04:01:47","False","True","False","id","negatif"
"Inspira Gen Z’s comment: yakin pindah luar negeri segampang itu? 😋","yakin pindah luar negeri segampang itu? 😋","yakin pindah luar negeri segampang itu","yakin pindah luar negeri segampang itu","['pindah', 'negeri', 'gampang']","[pindah, negeri, gampang]","pindah negeri gampang","1","0","2025-02-14 03:10:55","False","True","False","id","negatif"
"bahasa nasional Indonesia tolong di ganti bahasa Jepang!!
#kabruajadulu","bahasa nasional Indonesia tolong di ganti bahasa Jepang!!
#kabruajadulu","bahasa nasional indonesia tolong di ganti bahasa jepang","bahasa nasional indonesia tolong di ganti bahasa jepang","['bahasa', 'nasional', 'indonesia', 'tolong', 'ganti', 'bahasa', 'jepang']","[bahasa, nasional, indonesia, tolong, ganti, bahasa, jepang]","bahasa nasional indonesia tolong ganti bahasa jepang","0","0","2025-02-12 06:26:49","False","True","False","id","netral"
"aksara.panrita’s comment: gajinya mba kerjaanmah bisa di cari","gajinya mba kerjaanmah bisa di cari","gajinya mba kerjaanmah bisa di cari","gajinya mba kerjaanmah bisa di cari","['gaji', 'mba', 'kerjaanmah', 'cari']","[gaji, mba, kerjaanmah, cari]","gaji mba kerjaanmah cari","0","0","2025-02-18 04:07:24","False","True","False","id","positif"
"KTM’s comment: klo yg memimpin udah BAHLUL,, NEGARA Gak kan SEJAHTERA,,","klo yg memimpin udah BAHLUL,, NEGARA Gak kan SEJAHTERA,,","klo yg memimpin udah bahlul negara gak kan sejahtera","kalau yang memimpin sudah bahlul negara tidak kan sejahtera","['pimpin', 'bahlul', 'negara', 'sejahtera']","[pimpin, bahlul, negara, sejahtera]","pimpin bahlul negara sejahtera","0","0","2025-02-16 07:35:02","False","True","False","id","negatif"
"beliau sedang berbicara nasionalisme wkwkw. 😂","beliau sedang berbicara nasionalisme wkwkw. 😂","beliau sedang berbicara nasionalisme wkwkw","beliau sedang berbicara nasionalisme wkwkw","['beliau', 'bicara', 'nasionalisme', 'wkwkw']","[beliau, bicara, nasionalisme, wkwkw]","beliau bicara nasionalisme wkwkw","1","0","2025-02-14 01:56:42","False","True","False","id","negatif"
"moon🌙’s comment: @Shelvimey @Yoana Sirait gimna nih ? mau kaburajadulu??","@Shelvimey @Yoana Sirait gimna nih ? mau kaburajadulu??","sirait gimna nih mau kaburajadulu","sirait gimna nih mau kaburajadulu","['sirait', 'gimna', 'kaburajadulu']","[sirait, gimna, kaburajadulu]","sirait gimna kaburajadulu","0","1","2025-02-19 05:37:01","False","True","False","id","positif"
"han🌊’s comment: 1. Anggaran dipangkas, kesenjangan meluas
2. Efisiensi anggaran, tapi kabinet gemuk dipertahankan.
3. Bicara ekonomi, tapi pendidikan dan kesehatan tidak jadi pondasi.
4. Efisiensi yang membuat fasilitas publik lain tidak perform itu adalah sebuah kegagalan!","1. Anggaran dipangkas, kesenjangan meluas
2. Efisiensi anggaran, tapi kabinet gemuk dipertahankan.
3. Bicara ekonomi, tapi pendidikan dan kesehatan tidak jadi pondasi.
4. Efisiensi yang membuat fasilitas publik lain tidak perform itu adalah sebuah kegagalan!","1 anggaran dipangkas kesenjangan meluas 2 efisiensi anggaran tapi kabinet gemuk dipertahankan 3 bicara ekonomi tapi pendidikan dan kesehatan tidak jadi pondasi 4 efisiensi yang membuat fasilitas publik lain tidak perform itu adalah sebuah kegagalan","1 anggaran dipangkas kesenjangan meluas 2 efisiensi anggaran tapi kabinet gemuk dipertahankan 3 bicara ekonomi tapi pendidikan dan kesehatan tidak jadi pondasi 4 efisiensi yang membuat fasilitas publik lain tidak perform itu adalah sebuah kegagalan","['anggar', 'pangkas', 'senjang', 'luas', 'efisiensi', 'anggar', 'kabinet', 'gemuk', 'tahan', 'bicara', 'ekonomi', 'didik', 'sehat', 'pondasi', 'efisiensi', 'fasilitas', 'publik', 'perform', 'gagal']","[anggar, pangkas, senjang, luas, efisiensi, anggar, kabinet, gemuk, tahan, bicara, ekonomi, didik, sehat, pondasi, efisiensi, fasilitas, publik, perform, gagal]","anggar pangkas senjang luas efisiensi anggar kabinet gemuk tahan bicara ekonomi didik sehat pondasi efisiensi fasilitas publik perform gagal","1","0","2025-02-13 12:18:53","False","True","False","id","negatif"
"ke Australia aja guys, gaji 1 bulan setara 1 tahun di indo 😅","ke Australia aja guys, gaji 1 bulan setara 1 tahun di indo 😅","ke australia aja guys gaji 1 bulan setara 1 tahun di indo","ke australia aja guys gaji 1 bulan setara 1 tahun di indonesia","['australia', 'aja', 'gaji', 'tara', 'indonesia']","[australia, aja, gaji, tara, indonesia]","australia aja gaji tara indonesia","0","0","2025-02-17 07:57:59","False","True","False","id","positif"
"inieannabell’s comment: diindo persyaratan kerja segunung gaji cuma seitil.","diindo persyaratan kerja segunung gaji cuma seitil.","diindo persyaratan kerja segunung gaji cuma seitil","diindo persyaratan kerja segunung gaji cuma seitil","['diindo', 'syarat', 'kerja', 'gunung', 'gaji', 'itil']","[diindo, syarat, kerja, gunung, gaji, itil]","diindo syarat kerja gunung gaji itil","1","0","2025-02-20 03:58:11","False","True","False","id","negatif"
"Mas Wily✨’s comment: Ga usah balik aja bang wkwkwkwk.","Ga usah balik aja bang wkwkwkwk.","ga usah balik aja bang wkwkwkwk","tidak usah balik aja bang wkwkwkwk","['aja', 'bang', 'wkwkwkwk']","[aja, bang, wkwkwkwk]","aja bang wkwkwkwk","0","0","2025-02-19 04:16:26","False","True","False","id","negatif"
"negara masih pake s3njat4 kuno yg disebut nasionalisme. manipulasi kita supaya kita keliatan kayak antagonisnya. disebut ga nasionalis tpi pemerintah yg ngebuat kita mau kabur.","negara masih pake s3njat4 kuno yg disebut nasionalisme. manipulasi kita supaya kita keliatan kayak antagonisnya. disebut ga nasionalis tpi pemerintah yg ngebuat kita mau kabur.","negara masih pake s3njat4 kuno yg disebut nasionalisme manipulasi kita supaya kita keliatan kayak antagonisnya disebut ga nasionalis tpi pemerintah yg ngebuat kita mau kabur","negara masih pake s3njat4 kuno yang disebut nasionalisme manipulasi kita supaya kita keliatan kayak antagonisnya disebut tidak nasionalis tpi pemerintah yang ngebuat kita mau kabur","['negara', 'pake', 'kuno', 'nasionalisme', 'manipulasi', 'liat', 'kayak', 'antagonis', 'nasionalis', 'tpi', 'perintah', 'ngebuat', 'kabur']","[negara, pake, kuno, nasionalisme, manipulasi, liat, kayak, antagonis, nasionalis, tpi, perintah, ngebuat, kabur]","negara pake kuno nasionalisme manipulasi liat kayak antagonis nasionalis tpi perintah ngebuat kabur","0","0","2025-02-17 01:08:25","False","True","False","id","positif"
