"text","extracted_text","cleaned_text","normalized_text","processed","sentiment_label","likes","reply_count","created_time_formatted"
"ditt.’s comment: pemerintah emang pada punya nasionalisme? klo punya gamungkin korupsi🤣🤣","pemerintah emang pada punya nasionalisme? klo punya gamungkin korupsi🤣🤣","pemerintah emang pada punya nasionalisme klo punya gamungkin korupsi","pemerintah memang pada punya nasionalisme kalau punya gamungkin korupsi","perintah nasionalisme gamungkin korupsi","negatif","1","0","2025-02-12 04:16:41"
"✨’s comment: gw udah kabur dari 2019 belum pulang sampai sekarang 😂😂😂","gw udah kabur dari 2019 belum pulang sampai sekarang 😂😂😂","gw udah kabur dari 2019 belum pulang sampai sekarang","saya sudah kabur dari 2019 belum pulang sampai sekarang","kabur pulang","positif","0","0","2025-02-15 20:20:55"
"Jun🧸’s comment: Kak vinaa ksh aku info loker ilmu politik s2 dong. jd dosen gajinyaaa gk jelas kak plissss","Kak vinaa ksh aku info loker ilmu politik s2 dong. jd dosen gajinyaaa gk jelas kak plissss","kak vinaa ksh aku info loker ilmu politik s2 dong jd dosen gajinyaaa gk jelas kak plissss","kak vinaa ksh saya info loker ilmu politik s2 dong jadi dosen gajinya tidak jelas kak plis","kak vinaa ksh info loker ilmu politik dosen gaji kak plis","netral","0","0","2025-02-14 14:34:35"
"korizen_janet’s comment: DAN KURANG NYA PENDIDIKAN DI INDONESIA INI PAK","DAN KURANG NYA PENDIDIKAN DI INDONESIA INI PAK","dan kurang nya pendidikan di indonesia ini pak","dan kurang nya pendidikan di indonesia ini pak","didik indonesia","negatif","0","0","2025-02-23 01:38:34"
"mon_p6’s comment: terserah orang""lah mau kerja dimana aja yang penting saat di negeri orang jangan mempemalukan negara sendiri dengan kelakuan yang dibawah dari rumahmu","terserah orang""lah mau kerja dimana aja yang penting saat di negeri orang jangan mempemalukan negara sendiri dengan kelakuan yang dibawah dari rumahmu","terserah oranglah mau kerja dimana aja yang penting saat di negeri orang jangan mempemalukan negara sendiri dengan kelakuan yang dibawah dari rumahmu","terserah oranglah mau kerja dimana aja yang penting saat di negeri orang jangan mempemalukan negara sendiri dengan kelakuan yang dibawah dari rumahmu","serah orang kerja mana aja negeri orang malu negara laku bawah rumah","netral","0","0","2025-02-16 07:40:42"
"Tuyul Arab’s comment: nasionalisme nasionalisme mau tes cpns lu🫵😭","nasionalisme nasionalisme mau tes cpns lu🫵😭","nasionalisme nasionalisme mau tes cpns lu","nasionalisme nasionalisme mau tes cpns kamu","nasionalisme nasionalisme tes cpns","negatif","1","0","2025-02-12 04:47:06"
"young B†7’s comment: si gelap nasionalisme","si gelap nasionalisme","si gelap nasionalisme","si gelap nasionalisme","gelap nasionalisme","negatif","0","0","2025-02-24 20:32:21"
"Y’s comment: andai ga ada tikus² indo mungkin gaji kita semua 10-70jt","andai ga ada tikus² indo mungkin gaji kita semua 10-70jt","andai ga ada tikus² indo mungkin gaji kita semua 1070jt","andai tidak ada tikus² indonesia mungkin gaji kita semua 1070jt","andai indonesia gaji","negatif","0","0","2025-02-15 11:12:24"
"cari kerja disini susah, minimal pendidikan s1, pengalaman 2 tahun, maksimal umur 25 tahun, gaji ga seberapa kerja ga kira kira, belum lagi harus BERPENAMPILAN MENARIK, menguasai 5 elemen","cari kerja disini susah, minimal pendidikan s1, pengalaman 2 tahun, maksimal umur 25 tahun, gaji ga seberapa kerja ga kira kira, belum lagi harus BERPENAMPILAN MENARIK, menguasai 5 elemen","cari kerja disini susah minimal pendidikan s1 pengalaman 2 tahun maksimal umur 25 tahun gaji ga seberapa kerja ga kira kira belum lagi harus berpenampilan menarik menguasai 5 elemen","cari kerja disini susah minimal pendidikan s1 pengalaman 2 tahun maksimal umur 25 tahun gaji tidak seberapa kerja tidak kira kira belum lagi harus berpenampilan menarik menguasai 5 elemen","cari kerja susah minimal didik alam maksimal umur gaji kerja tampil tarik kuasa elemen","negatif","6","0","2025-02-14 11:35:06"
"gas bang.. nanti gua nyusul 😂","gas bang.. nanti gua nyusul 😂","gas bang nanti gua nyusul","gas bang nanti saya nyusul","gas bang nyusul","positif","0","0","2025-02-15 14:02:48"
"Yasinta 1010’s comment: S2 di Indonesia cari kerja harus jadi avatar 🗿","S2 di Indonesia cari kerja harus jadi avatar 🗿","s2 di indonesia cari kerja harus jadi avatar","s2 di indonesia cari kerja harus jadi avatar","indonesia cari kerja avatar","negatif","0","0","2025-02-19 00:59:01"
"bukanBintang’s comment: Indonesia sedang di jajah Indonesia sendiri😃👍","Indonesia sedang di jajah Indonesia sendiri😃👍","indonesia sedang di jajah indonesia sendiri","indonesia sedang di jajah indonesia sendiri","indonesia jajah indonesia","positif","0","0","2025-02-22 13:51:42"
"ramaikan negara jepang","ramaikan negara jepang","ramaikan negara jepang","ramaikan negara jepang","ramai negara jepang","netral","2","1","2025-02-18 12:16:07"
"Intan || Ig:@intanfebianti__’s comment: one day ya, tunggu aku lulus kuliah dulu tahun ini.","one day ya, tunggu aku lulus kuliah dulu tahun ini.","one day ya tunggu aku lulus kuliah dulu tahun ini","one day ya tunggu saya lulus kuliah dulu tahun ini","one day tunggu lulus kuliah","positif","6","0","2025-02-17 18:10:41"
"robin’s comment: bahlil yang ga punya","bahlil yang ga punya","bahlil yang ga punya","bahlil yang tidak punya","bahlil","negatif","0","0","2025-02-16 04:41:56"
"￶￶￶￶’s comment: @gerindra mentri nya ga fungsi pecat saja","@gerindra mentri nya ga fungsi pecat saja","mentri nya ga fungsi pecat saja","mentri nya tidak fungsi pecat saja","tri fungsi pecat","negatif","0","0","2025-02-14 11:50:39"
"태양 🌟’s comment: #kaburajadulu setuju siih lulusan² baru tiap bulan banyak sedangkan lapangan kerja dipersempit, ekonomi lg amburadul. bkn maslh tdk nasionalisme tp kita jg butuh hidup lebih baik kerja n gaji seimbang","#kaburajadulu setuju siih lulusan² baru tiap bulan banyak sedangkan lapangan kerja dipersempit, ekonomi lg amburadul. bkn maslh tdk nasionalisme tp kita jg butuh hidup lebih baik kerja n gaji seimbang","setuju siih lulusan² baru tiap bulan banyak sedangkan lapangan kerja dipersempit ekonomi lg amburadul bkn maslh tdk nasionalisme tp kita jg butuh hidup lebih baik kerja n gaji seimbang","setuju siih lulusan² baru tiap bulan banyak sedangkan lapangan kerja dipersempit ekonomi lg amburadul bkn maslh tidak nasionalisme tp kita jg butuh hidup lebih baik kerja n gaji seimbang","tuju siih lapang kerja sempit ekonomi lg amburadul bkn maslh nasionalisme tp jg butuh hidup kerja gaji imbang","positif","0","0","2025-02-16 03:24:56"
"a.v’s comment: udh 2th kabur juga walaupun negara tetangga aja, dah muak di konoha 🙂🙏🏻","udh 2th kabur juga walaupun negara tetangga aja, dah muak di konoha 🙂🙏🏻","udh 2th kabur juga walaupun negara tetangga aja dah muak di konoha","sudah 2th kabur juga walaupun negara tetangga aja dah muak di konoha","kabur negara tetangga aja dah muak konoha","negatif","0","0","2025-02-12 16:18:07"
"Ikha Milkha’s comment: Amiin yaa Allah 🤲","Amiin yaa Allah 🤲","amiin yaa allah","amiin yaa allah","amiin yaa allah","netral","0","0","2025-02-11 04:48:59"
"Aldi Jayusman New’s comment: kalo saya mah mending gaji 30JT bersyukur dari pada gaji 3jt banyak ngeluh nya","kalo saya mah mending gaji 30JT bersyukur dari pada gaji 3jt banyak ngeluh nya","kalo saya mah mending gaji 30jt bersyukur dari pada gaji 3jt banyak ngeluh nya","kalau saya mah mending gaji 30jt bersyukur dari pada gaji 3jt banyak ngeluh nya","mending gaji syukur gaji ngeluh","negatif","0","0","2025-02-15 00:53:57"
"betul sekali kl bisa kita pindah semua biar di Indonesia bahlil dan anak cebong","betul sekali kl bisa kita pindah semua biar di Indonesia bahlil dan anak cebong","betul sekali kl bisa kita pindah semua biar di indonesia bahlil dan anak cebong","betul sekali kalau bisa kita pindah semua biar di indonesia bahlil dan anak cebong","pindah biar indonesia bahlil anak cebong","positif","1","0","2025-02-12 00:49:29"
"apalah dayaku yg masih bertahan kerja rodi 🤣🤣🤣
Dateng harus ontime pulang overtime 😂😂😂","apalah dayaku yg masih bertahan kerja rodi 🤣🤣🤣
Dateng harus ontime pulang overtime 😂😂😂","apalah dayaku yg masih bertahan kerja rodi dateng harus ontime pulang overtime","apalah dayaku yang masih bertahan kerja rodi dateng harus ontime pulang overtime","apa daya tahan kerja rodi dateng ontime pulang overtime","negatif","0","0","2025-02-16 15:07:35"
"anjayy’s comment: uwakni siapa?","uwakni siapa?","uwakni siapa","uwakni siapa","uwakni","netral","0","0","2025-02-14 14:58:18"
"OPPA RINUS’s comment: sempit amat. !!!!","sempit amat. !!!!","sempit amat","sempit amat","sempit","positif","0","0","2025-02-19 04:07:41"
"BangBen’s comment: nasionalisme seperti apa yang bapak² ini maksud, pejabat publik yang harusnya dipercaya mengurus negara malah membuat warganya tidak nyaman hidup di negara itu. Hidup di salah satu desa kecil di Indonesia 30 tahun, belum ada sekalipun pejabat datang ke desa sini.
Sibuk perjalanan dinas ke luar negeri tanpa melihat kondisi daerah, pelajari apa yang ada di negaramu, bukan pelajari apa yang negara lain lakukan.","nasionalisme seperti apa yang bapak² ini maksud, pejabat publik yang harusnya dipercaya mengurus negara malah membuat warganya tidak nyaman hidup di negara itu. Hidup di salah satu desa kecil di Indonesia 30 tahun, belum ada sekalipun pejabat datang ke desa sini.
Sibuk perjalanan dinas ke luar negeri tanpa melihat kondisi daerah, pelajari apa yang ada di negaramu, bukan pelajari apa yang negara lain lakukan.","nasionalisme seperti apa yang bapak² ini maksud pejabat publik yang harusnya dipercaya mengurus negara malah membuat warganya tidak nyaman hidup di negara itu hidup di salah satu desa kecil di indonesia 30 tahun belum ada sekalipun pejabat datang ke desa sini sibuk perjalanan dinas ke luar negeri tanpa melihat kondisi daerah pelajari apa yang ada di negaramu bukan pelajari apa yang negara lain lakukan","nasionalisme seperti apa yang bapak² ini maksud pejabat publik yang harusnya dipercaya mengurus negara malah membuat warganya tidak nyaman hidup di negara itu hidup di salah satu desa kecil di indonesia 30 tahun belum ada sekalipun pejabat datang ke desa sini sibuk perjalanan dinas ke luar negeri tanpa melihat kondisi daerah pelajari apa yang ada di negaramu bukan pelajari apa yang negara lain lakukan","nasionalisme maksud jabat publik percaya urus negara warga nyaman hidup negara hidup salah desa indonesia jabat desa sibuk jalan dinas negeri kondisi daerah ajar negara ajar negara laku","negatif","1","0","2025-02-13 00:57:49"
"zax’s comment: atur dulu tuh korupsi biar sistem di indo bisa stabil dari segi apapun lulusan sarjana aja cari kerja setengah mati ya wajar kalo pindah keluar negeri","atur dulu tuh korupsi biar sistem di indo bisa stabil dari segi apapun lulusan sarjana aja cari kerja setengah mati ya wajar kalo pindah keluar negeri","atur dulu tuh korupsi biar sistem di indo bisa stabil dari segi apapun lulusan sarjana aja cari kerja setengah mati ya wajar kalo pindah keluar negeri","atur dulu tuh korupsi biar sistem di indonesia bisa stabil dari segi apapun lulusan sarjana aja cari kerja setengah mati ya wajar kalau pindah keluar negeri","atur korupsi biar sistem indonesia stabil segi apa lulus sarjana aja cari kerja mati wajar pindah negeri","negatif","0","0","2025-02-20 11:09:59"
"kerja di indo gjih umr kcil skit untuk yg brumah tngga😅","kerja di indo gjih umr kcil skit untuk yg brumah tngga😅","kerja di indo gjih umr kcil skit untuk yg brumah tngga","kerja di indonesia gjih umr kcil skit untuk yang brumah tngga","kerja indonesia gjih umr kcil skit brumah tngga","negatif","0","0","2025-02-14 21:18:16"
"kata"" sederhana buat bapak nya : urusan andaa apaa","kata"" sederhana buat bapak nya : urusan andaa apaa","kata sederhana buat bapak nya urusan andaa apaa","kata sederhana buat bapak nya urusan andaa apaa","sederhana urus andaa apaa","netral","0","0","2025-02-18 15:47:25"
"ayw’s comment: kabur aja dulu ke Russia😎😎🤘🤘🤟🤙","kabur aja dulu ke Russia😎😎🤘🤘🤟🤙","kabur aja dulu ke russia","kabur aja dulu ke russia","kabur aja russia","positif","0","0","2025-02-19 13:37:51"
"Azka holiday108’s comment: alhamdulillah berkurang 1... apa masih ada yg mau pindah juga?? 😁😁😁","alhamdulillah berkurang 1... apa masih ada yg mau pindah juga?? 😁😁😁","alhamdulillah berkurang 1 apa masih ada yg mau pindah juga","alhamdulillah berkurang 1 apa masih ada yang mau pindah juga","alhamdulillah kurang pindah","positif","0","0","2025-02-19 18:36:40"
"Deri’s comment: saya cinta dengan negeri ini, tapi sy benci dengan sistem yang ada","saya cinta dengan negeri ini, tapi sy benci dengan sistem yang ada","saya cinta dengan negeri ini tapi sy benci dengan sistem yang ada","saya cinta dengan negeri ini tapi saya benci dengan sistem yang ada","cinta negeri benci sistem","negatif","1","0","2025-02-16 14:21:26"
"choWin’s comment: kerja disini cm digaji 800rb dengan 2 anak 1 istri, Tiap. kerja cm bawa uang 10rb untuk. bensin
setelah kerja di LN bisa nabung, bisa beli mobil, bisa beli beberapa rumah bisa membahagiakan anak istri","kerja disini cm digaji 800rb dengan 2 anak 1 istri, Tiap. kerja cm bawa uang 10rb untuk. bensin
setelah kerja di LN bisa nabung, bisa beli mobil, bisa beli beberapa rumah bisa membahagiakan anak istri","kerja disini cm digaji 800rb dengan 2 anak 1 istri tiap kerja cm bawa uang 10rb untuk bensin setelah kerja di ln bisa nabung bisa beli mobil bisa beli beberapa rumah bisa membahagiakan anak istri","kerja disini cm digaji 800rb dengan 2 anak 1 istri tiap kerja cm bawa uang 10rb untuk bensin setelah kerja di ln bisa nabung bisa beli mobil bisa beli beberapa rumah bisa membahagiakan anak istri","kerja cm gaji anak istri kerja cm bawa uang bensin kerja ln nabung beli mobil beli rumah bahagia anak istri","negatif","0","0","2025-02-17 03:51:33"
"bass_mohabat’s comment: jujur kerja di luar negri enak banget saya betah sampe 7tahun di luar negri pengen banget pergi lagi","jujur kerja di luar negri enak banget saya betah sampe 7tahun di luar negri pengen banget pergi lagi","jujur kerja di luar negri enak banget saya betah sampe 7tahun di luar negri pengen banget pergi lagi","jujur kerja di luar negri enak banget saya betah sampe 7tahun di luar negri ingin banget pergi lagi","jujur kerja negri enak banget betah sampe negri banget pergi","positif","0","0","2025-02-19 13:59:49"
"ada yang salah di sila ke 5 skrg, "" keadilan sosial bagi seluruh rakyat berduit"" lebih cocok kek nya😂","ada yang salah di sila ke 5 skrg, "" keadilan sosial bagi seluruh rakyat berduit"" lebih cocok kek nya😂","ada yang salah di sila ke 5 skrg keadilan sosial bagi seluruh rakyat berduit lebih cocok kek nya","ada yang salah di sila ke 5 sekarang keadilan sosial bagi seluruh rakyat berduit lebih cocok seperti nya","salah sila adil sosial rakyat duit cocok","negatif","1","1","2025-02-16 04:17:51"
"rizal’s comment: aduhhh mbak lu enak ngomong doang,nyatanya kami yg kurang semua 😌😌😌","aduhhh mbak lu enak ngomong doang,nyatanya kami yg kurang semua 😌😌😌","aduhhh mbak lu enak ngomong doangnyatanya kami yg kurang semua","aduh mbak kamu enak ngomong doangnyatanya kami yang kurang semua","aduh mbak enak ngomong doangnyatanya","negatif","0","0","2025-02-14 15:14:19"
"Arabeell™®’s comment: itu negara apa ya bang","itu negara apa ya bang","itu negara apa ya bang","itu negara apa ya bang","negara bang","netral","0","0","2025-02-17 14:20:26"
"Sarasvaty Linda🦋’s comment: di Indonesia banyak persyaratan nya
tinggi badan, berat badan, amal perbuatan juga diliat 😝😝","di Indonesia banyak persyaratan nya
tinggi badan, berat badan, amal perbuatan juga diliat 😝😝","di indonesia banyak persyaratan nya tinggi badan berat badan amal perbuatan juga diliat","di indonesia banyak persyaratan nya tinggi badan berat badan amal perbuatan juga diliat","indonesia syarat badan berat badan amal buat liat","negatif","0","0","2025-02-14 13:50:12"
"Juni Dola Sipayung’s comment: lahh kami meragukan kinerja pejabat Indonesia!!!","lahh kami meragukan kinerja pejabat Indonesia!!!","lahh kami meragukan kinerja pejabat indonesia","lahh kami meragukan kinerja pejabat indonesia","lahh ragu kerja jabat indonesia","negatif","0","0","2025-02-19 02:47:46"
"Sekarang saya pindah wkwk","Sekarang saya pindah wkwk","sekarang saya pindah wkwk","sekarang saya pindah wkwk","pindah wkwk","positif","0","0","2025-02-20 01:59:44"
"’s comment: lapangan kerja kurang giliran lamar bnyk aturan, pendidikan mahal ga sebanding dgn gaji beda sm negara lain yg pendidikan nomor satu😑","lapangan kerja kurang giliran lamar bnyk aturan, pendidikan mahal ga sebanding dgn gaji beda sm negara lain yg pendidikan nomor satu😑","lapangan kerja kurang giliran lamar bnyk aturan pendidikan mahal ga sebanding dgn gaji beda sm negara lain yg pendidikan nomor satu","lapangan kerja kurang giliran lamar bnyk aturan pendidikan mahal tidak sebanding dengan gaji beda sama negara lain yang pendidikan nomor satu","lapang kerja gilir lamar bnyk atur didik mahal banding gaji beda negara didik nomor","negatif","0","0","2025-02-14 14:26:04"
"tetep cinta indonesia bang soale devisa pindah ke luar negeri juga jadi pendapatan negara soalnya negara juga untung buat bayar tunjangan DPR yang bertriliyunan itu","tetep cinta indonesia bang soale devisa pindah ke luar negeri juga jadi pendapatan negara soalnya negara juga untung buat bayar tunjangan DPR yang bertriliyunan itu","tetep cinta indonesia bang soale devisa pindah ke luar negeri juga jadi pendapatan negara soalnya negara juga untung buat bayar tunjangan dpr yang bertriliyunan itu","tetep cinta indonesia bang soale devisa pindah ke luar negeri juga jadi pendapatan negara soalnya negara juga untung buat bayar tunjangan dpr yang bertriliyunan itu","tetep cinta indonesia bang soale devisa pindah negeri dapat negara negara untung bayar tunjang dpr bertriliyunan","positif","1","0","2025-02-14 02:09:31"
"Aris’s comment: tapi jujur ya kak , lowongan di Indonesia tuh banyak banged persyaratan nya beda sama luar negri, dari TB Maksimal umur good looking lah, kerjanya serius gaji bercanda Mash banyak kak.","tapi jujur ya kak , lowongan di Indonesia tuh banyak banged persyaratan nya beda sama luar negri, dari TB Maksimal umur good looking lah, kerjanya serius gaji bercanda Mash banyak kak.","tapi jujur ya kak lowongan di indonesia tuh banyak banged persyaratan nya beda sama luar negri dari tb maksimal umur good looking lah kerjanya serius gaji bercanda mash banyak kak","tapi jujur ya kak lowongan di indonesia tuh banyak banged persyaratan nya beda sama luar negri dari tb maksimal umur good looking lah kerjanya serius gaji bercanda mash banyak kak","jujur kak lowong indonesia banged syarat beda negri tb maksimal umur good looking kerja serius gaji canda mash kak","positif","0","0","2025-02-15 00:14:00"
"aku@MERAH’s comment: ikut boss...","ikut boss...","ikut boss","ikut boss","boss","netral","2","0","2025-02-13 02:58:51"
"Apa aku gausah nunggu pengsiun ya pindahnya? Tapi bagaimana dg orangtua saya ? Apa diajak? Wey 🤣😭","Apa aku gausah nunggu pengsiun ya pindahnya? Tapi bagaimana dg orangtua saya ? Apa diajak? Wey 🤣😭","apa aku gausah nunggu pengsiun ya pindahnya tapi bagaimana dg orangtua saya apa diajak wey","apa saya gausah nunggu pengsiun ya pindahnya tapi bagaimana dg orangtua saya apa diajak wey","gausah nunggu pengsiun pindah dg orangtua ajak wey","netral","1","1","2025-02-12 01:51:20"
"soon, aku nyusul ka!","soon, aku nyusul ka!","soon aku nyusul ka","soon saya nyusul ka","soon nyusul ka","positif","0","0","2025-03-13 06:45:29"
"canciiww💐’s comment: woe tggu aku mo ikutan trend nya woe 😩","woe tggu aku mo ikutan trend nya woe 😩","woe tggu aku mo ikutan trend nya woe","woe tggu saya mo ikutan trend nya woe","woe tggu mo ikut trend woe","positif","1","0","2025-02-13 05:38:10"
"di Indonesia hanya bisa buat hidup para konglomerat","di Indonesia hanya bisa buat hidup para konglomerat","di indonesia hanya bisa buat hidup para konglomerat","di indonesia hanya bisa buat hidup para konglomerat","indonesia hidup konglomerat","negatif","0","0","2025-02-15 16:24:15"
"mas amba suka  terong 🍆😈’s comment: indo sudah penuh dengan tikus mari kita pergi ke konoha naruto aja","indo sudah penuh dengan tikus mari kita pergi ke konoha naruto aja","indo sudah penuh dengan tikus mari kita pergi ke konoha naruto aja","indonesia sudah penuh dengan tikus mari kita pergi ke konoha naruto aja","indonesia penuh tikus pergi konoha naruto aja","negatif","0","0","2025-02-20 07:06:54"
"ierpank⚡’s comment: jadi takut dunia setelah lulus sekolah","jadi takut dunia setelah lulus sekolah","jadi takut dunia setelah lulus sekolah","jadi takut dunia setelah lulus sekolah","takut dunia lulus sekolah","netral","0","0","2025-02-19 10:01:35"
"®’s comment: jiwa nasionalisme keluar hanya untuk Timnas main 🤫","jiwa nasionalisme keluar hanya untuk Timnas main 🤫","jiwa nasionalisme keluar hanya untuk timnas main","jiwa nasionalisme keluar hanya untuk timnas main","jiwa nasionalisme timnas main","negatif","1","0","2025-02-12 14:53:45"
"kalau mau lihat gimana nasionalisme orang Indonesia yang ke luar negri lihat aja pas timnas kita main gimana dukungan mereka ke timnas kita 🔥🔥🔥","kalau mau lihat gimana nasionalisme orang Indonesia yang ke luar negri lihat aja pas timnas kita main gimana dukungan mereka ke timnas kita 🔥🔥🔥","kalau mau lihat gimana nasionalisme orang indonesia yang ke luar negri lihat aja pas timnas kita main gimana dukungan mereka ke timnas kita","kalau mau lihat bagaimana nasionalisme orang indonesia yang ke luar negri lihat aja pas timnas kita main bagaimana dukungan mereka ke timnas kita","lihat nasionalisme orang indonesia negri lihat aja pas timnas main dukung timnas","negatif","6","0","2025-02-13 01:44:40"
"@haechan @doyandimsum ki wong2 gpngen kabur kah","@haechan @doyandimsum ki wong2 gpngen kabur kah","ki wong2 gpngen kabur kah","ki wong2 gpngen kabur kah","ki gpngen kabur kah","netral","0","3","2025-02-18 13:03:55"
"LIIM’s comment: #kaburajadulu tujuan jepang","#kaburajadulu tujuan jepang","tujuan jepang","tujuan jepang","tuju jepang","positif","0","0","2025-02-11 05:03:57"
"neng ND’s comment: apa ga malu pemerintah bnyk warganya yang kabur.","apa ga malu pemerintah bnyk warganya yang kabur.","apa ga malu pemerintah bnyk warganya yang kabur","apa tidak malu pemerintah bnyk warganya yang kabur","malu perintah bnyk warga kabur","negatif","0","0","2025-02-16 16:58:43"
"yaela, nasionalisme ga bkin kaya 🙈","yaela, nasionalisme ga bkin kaya 🙈","yaela nasionalisme ga bkin kaya","yaela nasionalisme tidak bkin kaya","yaela nasionalisme bkin kaya","negatif","1","0","2025-02-12 06:51:14"
"bagus bang, lanjutinn. semoga gw bisa nyusul🙏🏻","bagus bang, lanjutinn. semoga gw bisa nyusul🙏🏻","bagus bang lanjutinn semoga gw bisa nyusul","bagus bang lanjutinn semoga saya bisa nyusul","bagus bang lanjutinn moga nyusul","positif","1","0","2025-02-12 15:32:29"
".’s comment: nikah sama orang brunei 👍 😂😂😂 menetap di sana sudah punya usaha pajak ya bebas cuk 😂😂😂","nikah sama orang brunei 👍 😂😂😂 menetap di sana sudah punya usaha pajak ya bebas cuk 😂😂😂","nikah sama orang brunei menetap di sana sudah punya usaha pajak ya bebas cuk","nikah sama orang brunei menetap di sana sudah punya usaha pajak ya bebas cuk","nikah orang brunei tetap usaha pajak bebas cuk","positif","0","0","2025-02-11 03:10:34"
"Nasionalisme ga bisa buat beli makan 😅","Nasionalisme ga bisa buat beli makan 😅","nasionalisme ga bisa buat beli makan","nasionalisme tidak bisa buat beli makan","nasionalisme beli makan","negatif","0","0","2025-02-16 14:18:54"
"Mang eeaa’s comment: Kasih tutor prosesnya kesana.!!?","Kasih tutor prosesnya kesana.!!?","kasih tutor prosesnya kesana","kasih tutor prosesnya kesana","kasih tutor proses kesana","positif","0","0","2025-02-10 11:24:49"
"azlina’s comment: ayoook","ayoook","ayoook","ayok","ayok","positif","0","0","2025-02-17 01:24:41"
"pakkk saya pengen main salju ☺️","pakkk saya pengen main salju ☺️","pakkk saya pengen main salju","pak saya ingin main salju","main salju","positif","1","0","2025-02-12 16:16:31"
"kalah ama singapur 😌","kalah ama singapur 😌","kalah ama singapur","kalah ama singapur","kalah ama singapur","negatif","0","0","2025-02-15 02:04:37"
"masih tinggal di Kota org semoga tahun"" kedepan bisa tinggal di negri org","masih tinggal di Kota org semoga tahun"" kedepan bisa tinggal di negri org","masih tinggal di kota org semoga tahun kedepan bisa tinggal di negri org","masih tinggal di kota orang semoga tahun kedepan bisa tinggal di negri orang","tinggal kota orang moga depan tinggal negri orang","positif","0","1","2025-02-10 10:36:05"
"lari Upin selamat diri🤣🤣🤣","lari Upin selamat diri🤣🤣🤣","lari upin selamat diri","lari upin selamat diri","lari upin selamat","positif","0","0","2025-02-28 03:47:17"
"@r ngakak baca komen 😂","@r ngakak baca komen 😂","ngakak baca komen","ngakak baca komen","ngakak baca","netral","0","0","2025-02-21 15:37:30"
"mau bgt. . #kaburajadulu#😁 knp g dr dulu..","mau bgt. . #kaburajadulu#😁 knp g dr dulu..","mau bgt knp g dr dulu","mau banget knp tidak dari dulu","banget knp","positif","2","0","2025-02-12 14:16:59"
"Lexsyyy’s comment: lagian juga di indo mahhh bnyk tikus berdasi","lagian juga di indo mahhh bnyk tikus berdasi","lagian juga di indo mahhh bnyk tikus berdasi","lagian juga di indonesia mah bnyk tikus berdasi","indonesia bnyk tikus das","negatif","0","0","2025-02-20 23:46:38"
"Zoe Stuff’s comment: yg korupsiiii nohh nasionalismenya baru Lo raguin..
merugikan negara","yg korupsiiii nohh nasionalismenya baru Lo raguin..
merugikan negara","yg korupsiiii nohh nasionalismenya baru lo raguin merugikan negara","yang korupsi nohh nasionalismenya baru kamu raguin merugikan negara","korupsi nohh nasionalisme raguin rugi negara","negatif","0","0","2025-02-18 05:14:39"
"ok’s comment: ucapan beliau itu salah","ucapan beliau itu salah","ucapan beliau itu salah","ucapan beliau itu salah","ucap beliau salah","negatif","0","0","2025-02-20 06:21:29"
"linarifani558’s comment: ayo kita ke jepang ...","ayo kita ke jepang ...","ayo kita ke jepang","ayo kita ke jepang","jepang","positif","0","0","2025-02-17 03:16:21"
"wektuwek💥’s comment: funkot @ichachelow😂","funkot @ichachelow😂","funkot","funkot","funkot","positif","0","0","2025-02-27 09:15:48"
"Henry macow ph. D’s comment: paling pro sih🥰☺️😇😇😇😇😇😇","paling pro sih🥰☺️😇😇😇😇😇😇","paling pro sih","paling pro sih","pro","positif","0","0","2025-02-19 00:57:56"
"coba tanyakan kepada para koruptor itu","coba tanyakan kepada para koruptor itu","coba tanyakan kepada para koruptor itu","coba tanyakan kepada para koruptor itu","coba koruptor","netral","1","0","2025-02-12 08:27:02"
"20 oktober’s comment: Ai bukn si","Ai bukn si","ai bukn si","ai bukn si","ai bukn","netral","0","0","2025-02-28 08:23:29"
"Siti Munw’s comment: pak saya pindah ke Saudi😂di Indonesia umur 36 kaga laku ngelamar kerja","pak saya pindah ke Saudi😂di Indonesia umur 36 kaga laku ngelamar kerja","pak saya pindah ke saudidi indonesia umur 36 kaga laku ngelamar kerja","pak saya pindah ke saudidi indonesia umur 36 kaga laku ngelamar kerja","pindah saudidi indonesia umur kaga laku ngelamar kerja","positif","1","0","2025-02-14 14:49:04"
"𝒚𝒖𝒍𝒊𝒂 𝒑𝒆𝒕𝒓𝒐𝒗 🍥’s comment: AKU MAU BIKIN JUGA malas banget hidup di rendahin","AKU MAU BIKIN JUGA malas banget hidup di rendahin","aku mau bikin juga malas banget hidup di rendahin","saya mau bikin juga malas banget hidup di rendahin","bikin malas banget hidup rendahin","positif","0","0","2025-02-24 10:16:16"
"▄︻デ════━一 🀈🀉🀊🀋🀌🀍🀎🀏’s comment: anda meragukan jiwa nasionalisme, kita belajar pkn, sejarah dll dari sd-sma itu apa? 😐","anda meragukan jiwa nasionalisme, kita belajar pkn, sejarah dll dari sd-sma itu apa? 😐","anda meragukan jiwa nasionalisme kita belajar pkn sejarah dll dari sdsma itu apa","anda meragukan jiwa nasionalisme kita belajar pkn sejarah dll dari sdsma itu apa","ragu jiwa nasionalisme ajar pkn sejarah sdsma","negatif","1","0","2025-02-17 22:55:55"
